transaction_id,change_type,quantity_change,inventory_id,action_time
TX00020536,adjustment,-12,INV0223141,2024-05-22 00:00:00
TX00022153,adjustment,-15,INV0298613,2024-05-22 00:00:00
TX00030966,adjustment,-12,INV0257380,2024-05-22 00:00:00
TX00020492,adjustment,-8,INV0228795,2024-05-22 00:00:00
TX00002297,adjustment,-17,INV0383864,2024-05-22 00:00:00
TX00068185,adjustment,-15,INV0049931,2024-05-22 00:00:00
TX00068154,adjustment,-11,INV0315638,2024-05-22 00:00:00
TX00049426,adjustment,-1,INV0221539,2024-05-22 00:00:00
TX00068231,adjustment,-8,INV0384718,2024-05-22 00:00:00
TX00002459,adjustment,-13,INV0015134,2024-05-22 00:00:00
TX00065998,adjustment,-10,INV0082336,2024-05-22 00:00:00
TX00030215,adjustment,-6,INV0072337,2024-05-22 00:00:00
TX00021107,adjustment,-10,INV0193132,2024-05-22 00:00:00
TX00030201,adjustment,-12,INV0342969,2024-05-22 00:00:00
TX00030595,adjustment,-15,INV0050675,2024-05-22 00:00:00
TX00041965,adjustment,-15,INV0258582,2024-05-22 00:00:00
TX00030618,adjustment,-3,INV0193961,2024-05-22 00:00:00
TX00068166,adjustment,-19,INV0024423,2024-05-22 00:00:00
TX00053834,adjustment,-13,INV0021079,2024-05-22 00:00:00
TX00021956,adjustment,-2,INV0347274,2024-05-22 00:00:00
TX00041974,adjustment,-18,INV0081433,2024-05-22 00:00:00
TX00030737,adjustment,-5,INV0164436,2024-05-22 00:00:00
TX00042099,adjustment,-3,INV0325322,2024-05-22 00:00:00
TX00020911,adjustment,-19,INV0361114,2024-05-22 00:00:00
TX00065982,adjustment,-11,INV0239034,2024-05-22 00:00:00
TX00056384,adjustment,-17,INV0023682,2024-05-22 00:00:00
TX00029740,adjustment,-16,INV0256106,2024-05-22 00:00:00
TX00031534,adjustment,-16,INV0272550,2024-05-22 00:00:00
TX00032401,adjustment,-20,INV0264603,2024-05-22 00:00:00
TX00048204,adjustment,-15,INV0067130,2024-05-22 00:00:00
TX00068327,adjustment,-5,INV0373608,2024-05-22 00:00:00
TX00018025,adjustment,-19,INV0382101,2024-05-22 00:00:00
TX00065510,adjustment,-11,INV0297952,2024-05-22 00:00:00
TX00068832,adjustment,-12,INV0199051,2024-05-22 00:00:00
TX00018000,adjustment,-2,INV0011576,2024-05-22 00:00:00
TX00067945,adjustment,-3,INV0233352,2024-05-22 00:00:00
TX00032452,adjustment,-8,INV0179075,2024-05-22 00:00:00
TX00055934,adjustment,-4,INV0262755,2024-05-22 00:00:00
TX00048188,adjustment,-6,INV0140976,2024-05-22 00:00:00
TX00065494,adjustment,-3,INV0037151,2024-05-22 00:00:00
TX00017942,adjustment,-13,INV0147169,2024-05-22 00:00:00
TX00029428,adjustment,-13,INV0018866,2024-05-22 00:00:00
TX00067938,adjustment,-3,INV0270661,2024-05-22 00:00:00
TX00055906,adjustment,-16,INV0093904,2024-05-22 00:00:00
TX00065523,adjustment,-1,INV0033637,2024-05-22 00:00:00
TX00055861,adjustment,-16,INV0101047,2024-05-22 00:00:00
TX00055845,adjustment,-11,INV0248797,2024-05-22 00:00:00
TX00018344,adjustment,-13,INV0105234,2024-05-22 00:00:00
TX00065567,adjustment,-14,INV0255141,2024-05-22 00:00:00
TX00048299,adjustment,-8,INV0116916,2024-05-22 00:00:00
TX00053288,adjustment,-8,INV0311083,2024-05-22 00:00:00
TX00018330,adjustment,-1,INV0069522,2024-05-22 00:00:00
TX00065558,adjustment,-12,INV0045750,2024-05-22 00:00:00
TX00018302,adjustment,-20,INV0133833,2024-05-22 00:00:00
TX00067936,adjustment,-6,INV0240661,2024-05-22 00:00:00
TX00048289,adjustment,-16,INV0319579,2024-05-22 00:00:00
TX00069084,adjustment,-8,INV0069591,2024-05-22 00:00:00
TX00032284,adjustment,-15,INV0262590,2024-05-22 00:00:00
TX00029507,adjustment,-15,INV0157099,2024-05-22 00:00:00
TX00055822,adjustment,-16,INV0026785,2024-05-22 00:00:00
TX00055823,adjustment,-19,INV0055754,2024-05-22 00:00:00
TX00029503,adjustment,-18,INV0225444,2024-05-22 00:00:00
TX00067953,adjustment,-15,INV0255866,2024-05-22 00:00:00
TX00023043,adjustment,-5,INV0088122,2024-05-22 00:00:00
TX00029411,adjustment,-17,INV0018878,2024-05-22 00:00:00
TX00042227,adjustment,-14,INV0080527,2024-05-22 00:00:00
TX00048147,adjustment,-7,INV0163666,2024-05-22 00:00:00
TX00048062,adjustment,-13,INV0128769,2024-05-22 00:00:00
TX00032698,adjustment,-7,INV0287885,2024-05-22 00:00:00
TX00048045,adjustment,-18,INV0027076,2024-05-22 00:00:00
TX00048037,adjustment,-5,INV0341134,2024-05-22 00:00:00
TX00032797,adjustment,-5,INV0353346,2024-05-22 00:00:00
TX00017246,adjustment,-16,INV0201067,2024-05-22 00:00:00
TX00023378,adjustment,-5,INV0230107,2024-05-22 00:00:00
TX00032662,adjustment,-16,INV0085182,2024-05-22 00:00:00
TX00023392,adjustment,-7,INV0122769,2024-05-22 00:00:00
TX00029294,adjustment,-2,INV0060090,2024-05-22 00:00:00
TX00017058,adjustment,-15,INV0261233,2024-05-22 00:00:00
TX00056365,adjustment,-12,INV0383866,2024-05-22 00:00:00
TX00042963,adjustment,-9,INV0027503,2024-05-22 00:00:00
TX00017056,adjustment,-3,INV0348230,2024-05-22 00:00:00
TX00029291,adjustment,-19,INV0021760,2024-05-22 00:00:00
TX00056375,adjustment,-11,INV0021116,2024-05-22 00:00:00
TX00047961,adjustment,-7,INV0267475,2024-05-22 00:00:00
TX00032181,adjustment,-7,INV0241803,2024-05-22 00:00:00
TX00017404,adjustment,-4,INV0258571,2024-05-22 00:00:00
TX00068822,adjustment,-2,INV0050259,2024-05-22 00:00:00
TX00017779,adjustment,-5,INV0203799,2024-05-22 00:00:00
TX00032543,adjustment,-13,INV0289979,2024-05-22 00:00:00
TX00069103,adjustment,-8,INV0142223,2024-05-22 00:00:00
TX00069106,adjustment,-7,INV0025917,2024-05-22 00:00:00
TX00017715,adjustment,-17,INV0013195,2024-05-22 00:00:00
TX00032568,adjustment,-12,INV0048997,2024-05-22 00:00:00
TX00017688,adjustment,-9,INV0086424,2024-05-22 00:00:00
TX00032641,adjustment,-9,INV0003468,2024-05-22 00:00:00
TX00017678,adjustment,-8,INV0333558,2024-05-22 00:00:00
TX00069108,adjustment,-12,INV0251690,2024-05-22 00:00:00
TX00032582,adjustment,-10,INV0337067,2024-05-22 00:00:00
TX00023233,adjustment,-10,INV0279186,2024-05-22 00:00:00
TX00017611,adjustment,-14,INV0080566,2024-05-22 00:00:00
TX00017539,adjustment,-7,INV0162511,2024-05-22 00:00:00
TX00003069,adjustment,-10,INV0317950,2024-05-22 00:00:00
TX00023278,adjustment,-16,INV0000050,2024-05-22 00:00:00
TX00017635,adjustment,-20,INV0379600,2024-05-22 00:00:00
TX00042982,adjustment,-4,INV0308308,2024-05-22 00:00:00
TX00032161,adjustment,-13,INV0260421,2024-05-22 00:00:00
TX00068319,adjustment,-9,INV0269364,2024-05-22 00:00:00
TX00019246,adjustment,-11,INV0273467,2024-05-22 00:00:00
TX00048574,adjustment,-3,INV0051933,2024-05-22 00:00:00
TX00031692,adjustment,-9,INV0263400,2024-05-22 00:00:00
TX00055340,adjustment,-11,INV0085373,2024-05-22 00:00:00
TX00048564,adjustment,-10,INV0086060,2024-05-22 00:00:00
TX00031697,adjustment,-3,INV0281399,2024-05-22 00:00:00
TX00022762,adjustment,-2,INV0351052,2024-05-22 00:00:00
TX00019249,adjustment,-15,INV0051499,2024-05-22 00:00:00
TX00019167,adjustment,-11,INV0373759,2024-05-22 00:00:00
TX00019100,adjustment,-7,INV0181496,2024-05-22 00:00:00
TX00068303,adjustment,-17,INV0027059,2024-05-22 00:00:00
TX00019080,adjustment,-3,INV0380745,2024-05-22 00:00:00
TX00018994,adjustment,-19,INV0151845,2024-05-22 00:00:00
TX00018952,adjustment,-5,INV0120254,2024-05-22 00:00:00
TX00022840,adjustment,-6,INV0029907,2024-05-22 00:00:00
TX00049706,adjustment,-8,INV0355981,2024-05-22 00:00:00
TX00022769,adjustment,-8,INV0275226,2024-05-22 00:00:00
TX00031774,adjustment,-10,INV0279303,2024-05-22 00:00:00
TX00019288,adjustment,-9,INV0244054,2024-05-22 00:00:00
TX00031649,adjustment,-2,INV0271272,2024-05-22 00:00:00
TX00055189,adjustment,-10,INV0301143,2024-05-22 00:00:00
TX00019424,adjustment,-3,INV0186129,2024-05-22 00:00:00
TX00053453,adjustment,-14,INV0351924,2024-05-22 00:00:00
TX00022683,adjustment,-6,INV0070306,2024-05-22 00:00:00
TX00019407,adjustment,-9,INV0258427,2024-05-22 00:00:00
TX00068298,adjustment,-12,INV0244474,2024-05-22 00:00:00
TX00031551,adjustment,-10,INV0085448,2024-05-22 00:00:00
TX00022746,adjustment,-13,INV0117124,2024-05-22 00:00:00
TX00066231,adjustment,-9,INV0281257,2024-05-22 00:00:00
TX00041767,adjustment,-7,INV0072996,2024-05-22 00:00:00
TX00041759,adjustment,-13,INV0100772,2024-05-22 00:00:00
TX00031636,adjustment,-9,INV0068399,2024-05-22 00:00:00
TX00019323,adjustment,-5,INV0249439,2024-05-22 00:00:00
TX00029698,adjustment,-2,INV0240737,2024-05-22 00:00:00
TX00053411,adjustment,-12,INV0107236,2024-05-22 00:00:00
TX00055291,adjustment,-6,INV0325208,2024-05-22 00:00:00
TX00048632,adjustment,-5,INV0370496,2024-05-22 00:00:00
TX00019488,adjustment,-6,INV0147713,2024-05-22 00:00:00
TX00031782,adjustment,-16,INV0270192,2024-05-22 00:00:00
TX00068846,adjustment,-10,INV0354242,2024-05-22 00:00:00
TX00029566,adjustment,-4,INV0222607,2024-05-22 00:00:00
TX00048372,adjustment,-15,INV0170196,2024-05-22 00:00:00
TX00022955,adjustment,-17,INV0040566,2024-05-22 00:00:00
TX00067982,adjustment,-8,INV0196383,2024-05-22 00:00:00
TX00049744,adjustment,-9,INV0248849,2024-05-22 00:00:00
TX00041709,adjustment,-5,INV0188611,2024-05-22 00:00:00
TX00067980,adjustment,-8,INV0102579,2024-05-22 00:00:00
TX00022931,adjustment,-11,INV0009155,2024-05-22 00:00:00
TX00022980,adjustment,-16,INV0099500,2024-05-22 00:00:00
TX00018506,adjustment,-8,INV0145730,2024-05-22 00:00:00
TX00065587,adjustment,-20,INV0045412,2024-05-22 00:00:00
TX00068316,adjustment,-17,INV0332557,2024-05-22 00:00:00
TX00023024,adjustment,-7,INV0015739,2024-05-22 00:00:00
TX00018434,adjustment,-14,INV0038178,2024-05-22 00:00:00
TX00029519,adjustment,-20,INV0022097,2024-05-22 00:00:00
TX00032158,adjustment,-19,INV0002588,2024-05-22 00:00:00
TX00018525,adjustment,-3,INV0313730,2024-05-22 00:00:00
TX00002857,adjustment,-12,INV0278191,2024-05-22 00:00:00
TX00048391,adjustment,-1,INV0239673,2024-05-22 00:00:00
TX00055581,adjustment,-12,INV0291899,2024-05-22 00:00:00
TX00031812,adjustment,-20,INV0060071,2024-05-22 00:00:00
TX00068308,adjustment,-13,INV0220639,2024-05-22 00:00:00
TX00055508,adjustment,-20,INV0035354,2024-05-22 00:00:00
TX00055524,adjustment,-11,INV0145937,2024-05-22 00:00:00
TX00031871,adjustment,-5,INV0144830,2024-05-22 00:00:00
TX00043234,adjustment,-2,INV0019939,2024-05-22 00:00:00
TX00034015,adjustment,-15,INV0040133,2024-05-22 00:00:00
TX00031990,adjustment,-10,INV0099653,2024-05-22 00:00:00
TX00031875,adjustment,-10,INV0283537,2024-05-22 00:00:00
TX00031932,adjustment,-10,INV0137450,2024-05-22 00:00:00
TX00031950,adjustment,-3,INV0257126,2024-05-22 00:00:00
TX00067998,adjustment,-10,INV0135009,2024-05-22 00:00:00
TX00048416,adjustment,-10,INV0142924,2024-05-22 00:00:00
TX00002891,adjustment,-20,INV0021055,2024-05-22 00:00:00
TX00055578,adjustment,-20,INV0319107,2024-05-22 00:00:00
TX00031980,adjustment,-10,INV0001751,2024-05-22 00:00:00
TX00068312,adjustment,-13,INV0328800,2024-05-22 00:00:00
TX00028970,adjustment,-19,INV0160220,2024-05-22 00:00:00
TX00027239,adjustment,-12,INV0073290,2024-05-22 00:00:00
TX00015086,adjustment,-18,INV0211636,2024-05-22 00:00:00
TX00051741,adjustment,-18,INV0124035,2024-05-22 00:00:00
TX00008124,adjustment,-10,INV0101312,2024-05-22 00:00:00
TX00027871,adjustment,-4,INV0040907,2024-05-22 00:00:00
TX00038386,adjustment,-7,INV0072348,2024-05-22 00:00:00
TX00025924,adjustment,-13,INV0239751,2024-05-22 00:00:00
TX00051721,adjustment,-4,INV0202437,2024-05-22 00:00:00
TX00038410,adjustment,-2,INV0369817,2024-05-22 00:00:00
TX00051719,adjustment,-9,INV0112315,2024-05-22 00:00:00
TX00042590,adjustment,-19,INV0363060,2024-05-22 00:00:00
TX00038477,adjustment,-16,INV0232158,2024-05-22 00:00:00
TX00060955,adjustment,-9,INV0037525,2024-05-22 00:00:00
TX00044940,adjustment,-18,INV0042175,2024-05-22 00:00:00
TX00038528,adjustment,-15,INV0093026,2024-05-22 00:00:00
TX00038538,adjustment,-4,INV0112329,2024-05-22 00:00:00
TX00001579,adjustment,-10,INV0291419,2024-05-22 00:00:00
TX00027822,adjustment,-8,INV0000078,2024-05-22 00:00:00
TX00007940,adjustment,-18,INV0082940,2024-05-22 00:00:00
TX00000845,adjustment,-14,INV0263287,2024-05-22 00:00:00
TX00061082,adjustment,-12,INV0367350,2024-05-22 00:00:00
TX00060862,adjustment,-3,INV0117620,2024-05-22 00:00:00
TX00007890,adjustment,-6,INV0232916,2024-05-22 00:00:00
TX00051744,adjustment,-5,INV0072428,2024-05-22 00:00:00
TX00060839,adjustment,-13,INV0155913,2024-05-22 00:00:00
TX00069566,adjustment,-17,INV0177819,2024-05-22 00:00:00
TX00008481,adjustment,-12,INV0138248,2024-05-22 00:00:00
TX00025758,adjustment,-13,INV0288137,2024-05-22 00:00:00
TX00064444,adjustment,-17,INV0001616,2024-05-22 00:00:00
TX00060608,adjustment,-17,INV0085900,2024-05-22 00:00:00
TX00000796,adjustment,-16,INV0363638,2024-05-22 00:00:00
TX00027966,adjustment,-16,INV0186630,2024-05-22 00:00:00
TX00027954,adjustment,-2,INV0170525,2024-05-22 00:00:00
TX00060669,adjustment,-20,INV0088316,2024-05-22 00:00:00
TX00008294,adjustment,-19,INV0193892,2024-05-22 00:00:00
TX00060705,adjustment,-10,INV0320331,2024-05-22 00:00:00
TX00038208,adjustment,-13,INV0111808,2024-05-22 00:00:00
TX00069574,adjustment,-18,INV0033079,2024-05-22 00:00:00
TX00008251,adjustment,-4,INV0325476,2024-05-22 00:00:00
TX00008249,adjustment,-14,INV0333538,2024-05-22 00:00:00
TX00060768,adjustment,-20,INV0102557,2024-05-22 00:00:00
TX00067515,adjustment,-10,INV0071338,2024-05-22 00:00:00
TX00025868,adjustment,-19,INV0243450,2024-05-22 00:00:00
TX00051757,adjustment,-15,INV0069990,2024-05-22 00:00:00
TX00043659,adjustment,-11,INV0300028,2024-05-22 00:00:00
TX00027815,adjustment,-17,INV0033602,2024-05-22 00:00:00
TX00061139,adjustment,-4,INV0239947,2024-05-22 00:00:00
TX00038596,adjustment,-7,INV0241542,2024-05-22 00:00:00
TX00004383,adjustment,-11,INV0345901,2024-05-22 00:00:00
TX00051644,adjustment,-9,INV0310725,2024-05-22 00:00:00
TX00044809,adjustment,-11,INV0275496,2024-05-22 00:00:00
TX00069618,adjustment,-10,INV0147593,2024-05-22 00:00:00
TX00004387,adjustment,-3,INV0293151,2024-05-22 00:00:00
TX00068553,adjustment,-8,INV0286787,2024-05-22 00:00:00
TX00044794,adjustment,-6,INV0048900,2024-05-22 00:00:00
TX00007506,adjustment,-6,INV0195700,2024-05-22 00:00:00
TX00044788,adjustment,-18,INV0033183,2024-05-22 00:00:00
TX00038766,adjustment,-18,INV0289195,2024-05-22 00:00:00
TX00051608,adjustment,-7,INV0352115,2024-05-22 00:00:00
TX00007470,adjustment,-15,INV0305226,2024-05-22 00:00:00
TX00061483,adjustment,-20,INV0356342,2024-05-22 00:00:00
TX00050736,adjustment,-3,INV0027822,2024-05-22 00:00:00
TX00061491,adjustment,-7,INV0103056,2024-05-22 00:00:00
TX00038830,adjustment,-2,INV0048922,2024-05-22 00:00:00
TX00061498,adjustment,-13,INV0320691,2024-05-22 00:00:00
TX00038847,adjustment,-19,INV0022124,2024-05-22 00:00:00
TX00026125,adjustment,-7,INV0379908,2024-05-22 00:00:00
TX00069615,adjustment,-8,INV0036936,2024-05-22 00:00:00
TX00007547,adjustment,-16,INV0038137,2024-05-22 00:00:00
TX00061391,adjustment,-8,INV0020180,2024-05-22 00:00:00
TX00038683,adjustment,-15,INV0036726,2024-05-22 00:00:00
TX00038599,adjustment,-13,INV0168006,2024-05-22 00:00:00
TX00042604,adjustment,-9,INV0286776,2024-05-22 00:00:00
TX00007788,adjustment,-20,INV0357943,2024-05-22 00:00:00
TX00038629,adjustment,-5,INV0329340,2024-05-22 00:00:00
TX00007766,adjustment,-5,INV0178078,2024-05-22 00:00:00
TX00064335,adjustment,-20,INV0048954,2024-05-22 00:00:00
TX00001562,adjustment,-4,INV0179792,2024-05-22 00:00:00
TX00038632,adjustment,-6,INV0121043,2024-05-22 00:00:00
TX00038640,adjustment,-16,INV0291847,2024-05-22 00:00:00
TX00060496,adjustment,-7,INV0279435,2024-05-22 00:00:00
TX00007750,adjustment,-1,INV0362443,2024-05-22 00:00:00
TX00007654,adjustment,-11,INV0282169,2024-05-22 00:00:00
TX00051653,adjustment,-7,INV0015215,2024-05-22 00:00:00
TX00007635,adjustment,-4,INV0036361,2024-05-22 00:00:00
TX00007633,adjustment,-20,INV0329420,2024-05-22 00:00:00
TX00007609,adjustment,-15,INV0262422,2024-05-22 00:00:00
TX00007607,adjustment,-13,INV0281186,2024-05-22 00:00:00
TX00007588,adjustment,-14,INV0336932,2024-05-22 00:00:00
TX00040827,adjustment,-19,INV0336975,2024-05-22 00:00:00
TX00061383,adjustment,-15,INV0256950,2024-05-22 00:00:00
TX00061252,adjustment,-19,INV0223950,2024-05-22 00:00:00
TX00043692,adjustment,-15,INV0048789,2024-05-22 00:00:00
TX00008498,adjustment,-14,INV0200719,2024-05-22 00:00:00
TX00060488,adjustment,-20,INV0028556,2024-05-22 00:00:00
TX00025382,adjustment,-14,INV0279172,2024-05-22 00:00:00
TX00042814,adjustment,-8,INV0338743,2024-05-22 00:00:00
TX00045423,adjustment,-7,INV0124562,2024-05-22 00:00:00
TX00064595,adjustment,-14,INV0229098,2024-05-22 00:00:00
TX00009333,adjustment,-9,INV0302700,2024-05-22 00:00:00
TX00037557,adjustment,-19,INV0372422,2024-05-22 00:00:00
TX00059739,adjustment,-9,INV0358450,2024-05-22 00:00:00
TX00069513,adjustment,-13,INV0039528,2024-05-22 00:00:00
TX00037572,adjustment,-8,INV0161220,2024-05-22 00:00:00
TX00069515,adjustment,-17,INV0327934,2024-05-22 00:00:00
TX00068502,adjustment,-2,INV0245037,2024-05-22 00:00:00
TX00064581,adjustment,-9,INV0294117,2024-05-22 00:00:00
TX00009257,adjustment,-11,INV0036645,2024-05-22 00:00:00
TX00009242,adjustment,-5,INV0060883,2024-05-22 00:00:00
TX00050540,adjustment,-12,INV0342907,2024-05-22 00:00:00
TX00025496,adjustment,-5,INV0128229,2024-05-22 00:00:00
TX00059853,adjustment,-12,INV0278649,2024-05-22 00:00:00
TX00004083,adjustment,-2,INV0194487,2024-05-22 00:00:00
TX00009173,adjustment,-5,INV0173475,2024-05-22 00:00:00
TX00037514,adjustment,-18,INV0036081,2024-05-22 00:00:00
TX00064561,adjustment,-14,INV0022412,2024-05-22 00:00:00
TX00050507,adjustment,-6,INV0184806,2024-05-22 00:00:00
TX00059652,adjustment,-18,INV0196859,2024-05-22 00:00:00
TX00052061,adjustment,-5,INV0278909,2024-05-22 00:00:00
TX00025314,adjustment,-5,INV0040908,2024-05-22 00:00:00
TX00059361,adjustment,-3,INV0124098,2024-05-22 00:00:00
TX00001729,adjustment,-12,INV0087637,2024-05-22 00:00:00
TX00009715,adjustment,-1,INV0038470,2024-05-22 00:00:00
TX00009677,adjustment,-13,INV0027958,2024-05-22 00:00:00
TX00059434,adjustment,-13,INV0084043,2024-05-22 00:00:00
TX00059441,adjustment,-14,INV0292474,2024-05-22 00:00:00
TX00059453,adjustment,-3,INV0159753,2024-05-22 00:00:00
TX00045495,adjustment,-8,INV0152321,2024-05-22 00:00:00
TX00028220,adjustment,-20,INV0019473,2024-05-22 00:00:00
TX00068722,adjustment,-13,INV0164242,2024-05-22 00:00:00
TX00059600,adjustment,-14,INV0025656,2024-05-22 00:00:00
TX00059623,adjustment,-4,INV0379836,2024-05-22 00:00:00
TX00028197,adjustment,-9,INV0223873,2024-05-22 00:00:00
TX00059635,adjustment,-17,INV0040246,2024-05-22 00:00:00
TX00069500,adjustment,-11,INV0023697,2024-05-22 00:00:00
TX00045451,adjustment,-1,INV0259452,2024-05-22 00:00:00
TX00037460,adjustment,-4,INV0233214,2024-05-22 00:00:00
TX00059656,adjustment,-15,INV0076401,2024-05-22 00:00:00
TX00009171,adjustment,-10,INV0118402,2024-05-22 00:00:00
TX00059880,adjustment,-3,INV0020737,2024-05-22 00:00:00
TX00037689,adjustment,-19,INV0149934,2024-05-22 00:00:00
TX00043625,adjustment,-13,INV0203454,2024-05-22 00:00:00
TX00066734,adjustment,-3,INV0005906,2024-05-22 00:00:00
TX00067547,adjustment,-4,INV0050033,2024-05-22 00:00:00
TX00028070,adjustment,-13,INV0017992,2024-05-22 00:00:00
TX00037979,adjustment,-7,INV0033213,2024-05-22 00:00:00
TX00025691,adjustment,-7,INV0152681,2024-05-22 00:00:00
TX00068710,adjustment,-5,INV0032853,2024-05-22 00:00:00
TX00008645,adjustment,-3,INV0108159,2024-05-22 00:00:00
TX00051845,adjustment,-6,INV0293844,2024-05-22 00:00:00
TX00038004,adjustment,-13,INV0104941,2024-05-22 00:00:00
TX00038029,adjustment,-19,INV0152488,2024-05-22 00:00:00
TX00045156,adjustment,-1,INV0339319,2024-05-22 00:00:00
TX00038061,adjustment,-3,INV0054602,2024-05-22 00:00:00
TX00060434,adjustment,-12,INV0339311,2024-05-22 00:00:00
TX00060440,adjustment,-12,INV0000039,2024-05-22 00:00:00
TX00069560,adjustment,-6,INV0088820,2024-05-22 00:00:00
TX00068526,adjustment,-5,INV0203056,2024-05-22 00:00:00
TX00069563,adjustment,-8,INV0292689,2024-05-22 00:00:00
TX00038085,adjustment,-20,INV0151426,2024-05-22 00:00:00
TX00001645,adjustment,-9,INV0368363,2024-05-22 00:00:00
TX00060287,adjustment,-18,INV0098400,2024-05-22 00:00:00
TX00060285,adjustment,-11,INV0017064,2024-05-22 00:00:00
TX00028078,adjustment,-1,INV0207893,2024-05-22 00:00:00
TX00045344,adjustment,-4,INV0159508,2024-05-22 00:00:00
TX00066706,adjustment,-19,INV0370096,2024-05-22 00:00:00
TX00037738,adjustment,-7,INV0382724,2024-05-22 00:00:00
TX00009081,adjustment,-8,INV0182283,2024-05-22 00:00:00
TX00025521,adjustment,-7,INV0135767,2024-05-22 00:00:00
TX00025581,adjustment,-8,INV0259927,2024-05-22 00:00:00
TX00068519,adjustment,-20,INV0372307,2024-05-22 00:00:00
TX00060038,adjustment,-8,INV0075774,2024-05-22 00:00:00
TX00060068,adjustment,-14,INV0274991,2024-05-22 00:00:00
TX00051831,adjustment,-20,INV0047618,2024-05-22 00:00:00
TX00025639,adjustment,-10,INV0252913,2024-05-22 00:00:00
TX00060155,adjustment,-10,INV0027127,2024-05-22 00:00:00
TX00001357,adjustment,-14,INV0037662,2024-05-22 00:00:00
TX00008798,adjustment,-9,INV0266924,2024-05-22 00:00:00
TX00060196,adjustment,-11,INV0240461,2024-05-22 00:00:00
TX00060200,adjustment,-16,INV0091674,2024-05-22 00:00:00
TX00060201,adjustment,-17,INV0051453,2024-05-22 00:00:00
TX00060210,adjustment,-16,INV0156597,2024-05-22 00:00:00
TX00025678,adjustment,-2,INV0048898,2024-05-22 00:00:00
TX00045235,adjustment,-7,INV0305756,2024-05-22 00:00:00
TX00060117,adjustment,-5,INV0145423,2024-05-22 00:00:00
TX00041033,adjustment,-3,INV0337316,2024-05-22 00:00:00
TX00069628,adjustment,-20,INV0321139,2024-05-22 00:00:00
TX00026157,adjustment,-11,INV0320326,2024-05-22 00:00:00
