review_id,purchase_id,rating,comment,status,last_update
RV0005113,PR0007784,5.0,"I'm crazy about these cherries and have been for many years. Now they are<br />not available in my local stores so I have to order them here.  I sometimes just eat them by themselves, icy cold from the fridge, and I also make<br />a fantastic fruit salad with pineapple and mandarin oranges, miniature marshmallows, mayonnaise and orange flavored yogurt. They come as close as possible to the wonderful fresh Rainier cherries that are only available about one month of the year at about $8 a pound.  And Oregon Fruit, produced in the USA, is as good as it gets!",visible,2024-06-09 14:42:29
RV0005114,PR0007646,5.0,"Used this coffee everyday during our 38 years in Europe, and wanted to get a supplier when we moved back.  It's a rich flavorful coffee, and it's really convenient to be able to get through Amazon, including the several blends they sell.",visible,2024-06-03 20:46:47
RV0005115,PR0007605,5.0,Not knowing much about the fire tv I did my research and when I got it home it was even better than I expected!,visible,2024-06-06 21:07:45
RV0005116,PR0007678,5.0,"Out of all the places I looked for a giant lollypop, this is the only good one I could find for my girlfriend. She absolutely loved them!",visible,2024-06-01 22:36:48
RV0005117,PR0007717,5.0,"I have tried or will try all the Korma's available.  We also make it every now and then, but that can be large exercise.<br /><br />This is great korma.  We are trying Seeds of Change Korma Sauce tonight.",visible,2024-06-08 12:14:35
RV0005118,PR0007778,5.0,"Great stocking stuffer , we love giving this little number as gifts every year",visible,2024-06-07 15:14:45
RV0005119,PR0007762,5.0,The echo is fun and practical. Alexia is a joy to talk to and ask questions. The speaker in the unit has great sound quality. The possibilities are limitless.,visible,2024-06-07 10:26:31
RV0005120,PR0007831,1.4,"After reading so much good review, I purchase this product. I expected like Cransins that is my girl's favorite snack. I would like to give her something else. However, the cherry is so sour. No on can take it!I thought maybe they forgot to add sugar. I am not a sweet person. But it is sour, no cherry flavor at all. Really disppointed.",visible,2024-06-09 00:03:25
RV0005121,PR0007811,4.7,"I used to buy the highly spiced and addictive Wasabi peas from an Asian grocery. They went great with beer. But the crunchiness of the dried peas got to me and my husband after a while, so we stopped getting them. When I run across Blue Diamond Bold Wasabi & Soy Sauce Almonds, I was ecstatic. Now I could once again enjoy the taste of Wasabi as well as enjoy the health benefits of almonds at the same time.<br /><br />You can tell that these almonds are flavored as they have a powdery coating. I was a little bit worried as I remembered that some of the wasabi peas were very hot. In case you're not familiar with wasabi, it is the green paste that is typically served with sushi and diluted down with soy sauce. It is also known as Japanese horseradish, and is quite hot. Fortunately, Blue Diamond has tempered the wasabi with  the savory taste of  soy sauce and it's not as hot as it is in Japanese snack food. But make no mistake, it still has a nice kick, but it doesn't have a long lasting effect. The initial punch of heat fades out quickly to make way for the salty, slightly smoky flavor of soy sauce, making it a very enjoyable snack.<br /><br />5 star snack!",visible,2024-06-09 11:36:57
RV0005122,PR0007853,5.0,"I searched all over the place for an affordable, no salt added, vegetable bouillon that didn't contain all kinds of extra ingredients.  I was very happy to find this product and use it so often I have signed myself up for a recurring shipment of it, which saves me even more money!  It is tasty and adds the perfect touch to the many soups I feed my family.  It does contain naturally occurring sodium, of course, but nothing beyond that.",visible,2024-06-01 10:46:33
RV0005123,PR0007756,5.0,What can I say my wife thought it was silly now when I come home from work almost every night she is listening to I hate country music.p.s. I love to control the lights with alexa.,visible,2024-06-10 10:34:05
RV0005124,PR0007775,4.2,"McCann's Steel Cut Oatmeal, Traditional, 28-Ounce Tins (Pack of 4)<br /><br />There is no question that McCann's is the best oatmeal/porridge in the world, and in particularly the Traditional 30-minutes-to-cook variety.  However; the vendor chose not to pack the items carefully and all four of the tins were damaged.  I had intended to give at least two of them as gifts and now I have to do something else.  Try styro peanuts, or even newspaper, next time",visible,2024-06-04 21:52:46
RV0005125,PR0007822,4.7,"A friend and my neighbors have Echo Dot. After talking with them, I purchased one and am very pleased with it. Especially, I like being able to listen to my favorite local radio stations, as well as Sirius/XM. The sound quality is excellent.",visible,2024-06-11 04:56:23
RV0005126,PR0007721,4.7,"I ordered this as a surprise for my husband who loves bubble gum.  He was like a kid again when he opened the package.  He displays it proudly on his workbench and every coin we have ends up in it.  Ladies, get yourself some serious brownie points with this one.  It's worth every penny.",visible,2024-06-02 05:22:50
RV0005127,PR0007858,1.4,"I did not find Ultra Shea conditioner to be any better than my regular regimen.  If anything it may have been more drying.<br /><br />I tried the product as directed with very poor results.  Immediately after drying my hair, it felt even drier than before I shampooed and conditioned. Within two days I had to wash my hair again, as it was bone dry.<br /><br />I decided to give the conditioner another try, this time as a deep conditioner along with the <a href=""http://www.amazon.com/gp/product/B007RTR9G0"">CLEAR SCALP & HAIR BEAUTY THERAPY Ultra Shea Nourishing Scalp & Hair Oil, 3 Fluid Ounce</a>.  There was some improvement in the overall moisture levels of my hair, but not enough to warrant changing from my routine of cholesterol and coconut oil conditioners.  Within days my hair was dry and brittle.  (Other than the hair dryer, I do not use any heated appliances on my hair.)<br /><br />I tried the conditioner once more as directed with the same results as before.<br /><br />Because of the increased need to shampoo, condition, and dry my hair, I feel like I experienced more breakage than I normally would have under my normal routine.",visible,2024-06-14 05:11:16
RV0005128,PR0007874,5.0,"This Wine.com Something Sweet & Savory Gift Basket comes with a variety of sweet and savory snacks in a well crafted and sturdy basket, wrapped in cellophane, and topped with a red bow. The packaging is slightly different from what is depicted in the main picture of this web page. I have uploaded a couple of pictures of this basket as it was just out of the shipping carton, the way the gift recipient would have seen it. It looks good. The goodies are in nicely printed and well-designed boxes and match exactly what are described on the web page. They are delicious. I like the Partners toasted sesame crackers especially. I ate them with a sliver of the Sonoma pepper jack cheese. The crackers are fresh and crunchy and the cheese flavorful - yummy! The basket is oval and measures 11"" X 14"" at the widest points and 3-1/2"" deep with crescent handles. The rim and bottom are made of wicker and the sides are woven out of ropes. (Yours may vary.) After one eats up all the goodies, one can use this basket for oven-baked hot rolls or silk flower arrangement on the dinning table. This basket will make a nice gift as a token of appreciation to my friendly neighbors who collect my mail and watch over my house while my family is away for vacation. I wouldn't give it to my little woman for our wedding anniversary, however. For that occasion, a brand new BMW Z4 roadster with a giant bow on the hood would be more appropriate.",visible,2024-06-14 21:41:10
