audit_id,admin_id,store_id,action_type,reason,action_time
AU0006580,A01239,ST01094,approve,,2024-02-01 09:05:52
AU0006581,A03738,ST04067,approve,,2024-02-27 09:08:22
AU0006582,A04862,ST04042,approve,,2024-02-27 16:27:31
AU0006583,A04079,ST01130,approve,,2024-02-15 21:45:46
AU0006584,A04819,ST01152,approve,,2024-02-13 04:23:51
AU0006585,A05279,ST03893,approve,,2024-02-19 04:56:39
AU0006586,A01504,ST03855,approve,,2024-02-27 15:53:00
AU0006587,A00658,ST03838,approve,,2024-02-16 07:39:59
AU0006588,A05046,ST03795,approve,,2024-02-24 09:50:13
AU0006589,A01496,ST01240,approve,,2024-02-11 01:00:09
AU0006590,A03391,ST03670,approve,,2024-02-18 20:44:27
AU0006591,A01245,ST07321,approve,,2024-02-04 07:00:49
AU0006592,A04506,ST01253,approve,,2024-02-18 10:04:52
AU0006593,A02653,ST03616,approve,,2024-02-11 04:17:57
AU0006594,A05268,ST01287,approve,,2024-02-27 00:04:47
AU0006595,A00711,ST07381,approve,,2024-02-23 18:50:36
AU0006596,A00381,ST07423,approve,,2024-02-04 05:20:50
AU0006597,A04774,ST07431,approve,,2024-02-17 03:28:48
AU0006598,A04997,ST02716,approve,,2024-02-06 06:14:42
AU0006599,A02013,ST03276,approve,,2024-02-15 08:12:05
AU0006600,A01788,ST06434,approve,,2024-02-22 08:43:37
AU0006601,A03950,ST06022,approve,,2024-02-19 01:33:53
AU0006602,A01592,ST05963,approve,,2024-02-16 01:24:29
AU0006603,A02925,ST05752,approve,,2024-02-17 12:36:33
AU0006604,A00631,ST08033,approve,,2024-02-22 06:04:33
AU0006605,A00702,ST05155,approve,,2024-02-18 15:36:45
AU0006606,A04781,ST05531,approve,,2024-02-16 12:38:18
AU0006607,A02411,ST07373,approve,,2024-02-01 12:24:51
AU0006608,A03220,ST06235,approve,,2024-02-18 09:29:23
AU0006609,A03535,ST03910,approve,,2024-02-24 10:58:47
AU0006610,A01857,ST01282,approve,,2024-02-28 19:13:18
AU0006611,A04318,ST03932,approve,,2024-02-26 16:26:11
AU0006612,A04211,ST04105,approve,,2024-02-28 07:28:47
AU0006613,A02207,ST01223,approve,,2024-02-11 11:27:21
AU0006614,A02817,ST01056,approve,,2024-02-10 21:00:52
AU0006615,A05420,ST04234,approve,,2024-02-07 10:18:43
AU0006616,A00030,ST06263,approve,,2024-02-13 21:03:15
AU0006617,A03343,ST08180,approve,,2024-02-04 20:19:45
AU0006618,A05245,ST05055,approve,,2024-02-10 01:30:39
AU0006619,A02999,ST03357,approve,,2024-02-27 19:46:10
AU0006620,A04621,ST05177,approve,,2024-02-14 21:48:37
AU0006621,A00562,ST05472,approve,,2024-02-23 14:35:48
AU0006622,A02815,ST05180,approve,,2024-02-13 07:57:52
AU0006623,A03358,ST07824,approve,,2024-02-18 01:12:25
AU0006624,A02659,ST07762,approve,,2024-02-18 08:31:32
AU0006625,A04141,ST07835,approve,,2024-02-25 02:21:58
AU0006626,A02718,ST02109,approve,,2024-02-27 20:54:44
AU0006627,A05396,ST02579,approve,,2024-02-28 13:18:30
AU0006628,A00192,ST05355,approve,,2024-02-11 10:58:17
AU0006629,A01276,ST02721,approve,,2024-02-25 19:49:05
AU0006630,A01222,ST05360,approve,,2024-02-14 09:51:16
AU0006631,A03511,ST07627,approve,,2024-02-28 09:36:25
AU0006632,A03322,ST05253,approve,,2024-02-27 11:30:51
AU0006633,A03855,ST07623,approve,,2024-02-16 04:21:34
AU0006634,A04865,ST06751,approve,,2024-02-25 15:29:34
AU0006635,A04360,ST02917,approve,,2024-02-15 01:47:19
AU0006636,A00417,ST05395,approve,,2024-02-23 22:51:05
AU0006637,A03299,ST06191,approve,,2024-02-09 22:22:19
AU0006638,A01989,ST01793,approve,,2024-02-23 00:31:03
AU0006639,A00732,ST01682,approve,,2024-02-03 05:33:12
AU0006640,A01645,ST01651,approve,,2024-02-08 01:59:51
AU0006641,A02777,ST01644,approve,,2024-02-17 08:33:09
AU0006642,A00538,ST06436,approve,,2024-02-09 11:27:41
AU0006643,A01875,ST00935,approve,,2024-02-10 02:06:55
AU0006644,A01242,ST04103,approve,,2024-02-19 17:31:14
AU0006645,A04645,ST05328,approve,,2024-02-19 04:24:01
AU0006646,A03931,ST08372,approve,,2024-02-21 14:07:49
AU0006647,A04830,ST00426,approve,,2024-02-09 00:25:11
AU0006648,A01939,ST08499,approve,,2024-02-23 11:53:24
AU0006649,A01276,ST05918,approve,,2024-02-26 03:09:09
AU0006650,A02212,ST04630,approve,,2024-02-02 03:16:23
AU0006651,A04626,ST00572,approve,,2024-02-06 23:11:12
AU0006652,A01477,ST00573,approve,,2024-02-01 15:10:19
AU0006653,A04597,ST06945,approve,,2024-02-05 01:20:39
AU0006654,A02144,ST04498,approve,,2024-02-07 13:48:55
AU0006655,A05093,ST00587,approve,,2024-02-20 21:31:05
AU0006656,A03141,ST04792,approve,,2024-02-28 04:28:26
AU0006657,A04481,ST00188,approve,,2024-02-07 19:56:38
AU0006658,A04226,ST08293,approve,,2024-02-17 04:30:00
AU0006659,A00270,ST00649,approve,,2024-02-26 13:24:56
AU0006660,A03634,ST04810,approve,,2024-02-02 19:54:15
AU0006661,A00381,ST04741,approve,,2024-02-09 22:09:51
AU0006662,A04290,ST06891,approve,,2024-02-11 01:03:49
AU0006663,A04642,ST08291,approve,,2024-02-15 16:00:51
AU0006664,A04357,ST00672,approve,,2024-02-10 18:32:31
AU0006665,A01082,ST05883,approve,,2024-02-08 17:35:12
AU0006666,A03051,ST00069,approve,,2024-02-16 23:57:48
AU0006667,A01966,ST06282,approve,,2024-02-15 08:08:19
AU0006668,A04357,ST04427,approve,,2024-02-21 09:00:37
AU0006669,A02287,ST07060,approve,,2024-02-27 02:23:00
AU0006670,A01220,ST07045,approve,,2024-02-02 20:09:01
AU0006671,A02132,ST06736,approve,,2024-02-18 22:22:19
AU0006672,A04275,ST04746,approve,,2024-02-02 06:41:14
AU0006673,A04442,ST02994,approve,,2024-02-15 13:46:09
AU0006674,A03660,ST02988,approve,,2024-02-18 10:58:52
AU0006675,A04455,ST02387,approve,,2024-02-17 17:48:39
AU0006676,A00939,ST06954,approve,,2024-02-05 09:17:47
AU0006677,A04820,ST02840,approve,,2024-02-20 10:24:36
AU0006678,A05077,ST04817,approve,,2024-02-08 04:45:27
AU0006679,A01448,ST02463,approve,,2024-02-26 02:56:24
AU0006680,A05165,ST04947,approve,,2024-02-19 21:40:22
AU0006681,A02194,ST04867,approve,,2024-02-21 07:09:29
AU0006682,A02127,ST06937,approve,,2024-02-09 12:59:00
AU0006683,A03055,ST02772,approve,,2024-02-18 12:31:00
AU0006684,A03773,ST04822,approve,,2024-02-06 17:24:30
AU0006685,A05419,ST07549,approve,,2024-02-22 11:39:28
AU0006686,A05469,ST05266,approve,,2024-02-18 19:46:16
AU0006687,A05102,ST06115,approve,,2024-02-27 01:54:42
AU0006688,A01420,ST04780,approve,,2024-02-02 19:08:35
AU0006689,A03087,ST02737,approve,,2024-02-11 06:47:52
AU0006690,A05411,ST04284,approve,,2024-02-23 03:09:02
AU0006691,A02476,ST03058,approve,,2024-02-24 21:32:52
AU0006692,A03071,ST05039,approve,,2024-02-26 01:13:45
AU0006693,A04654,ST04241,approve,,2024-02-11 13:33:15
AU0006694,A01743,ST04289,approve,,2024-02-04 04:26:27
AU0006695,A02133,ST04320,approve,,2024-02-10 04:45:24
AU0006696,A05336,ST04228,approve,,2024-02-03 18:24:16
AU0006697,A01003,ST04186,approve,,2024-02-04 19:52:25
AU0006698,A00439,ST04144,approve,,2024-02-26 18:47:09
AU0006699,A03689,ST06144,approve,,2024-02-03 17:17:26
AU0006700,A00805,ST07231,approve,,2024-02-15 13:54:32
AU0006701,A04049,ST04495,approve,,2024-02-26 03:34:42
AU0006702,A00484,ST03913,approve,,2024-02-18 18:24:24
AU0006703,A02127,ST05862,approve,,2024-02-22 11:16:37
AU0006704,A00271,ST07535,approve,,2024-02-26 15:51:43
AU0006705,A01019,ST03725,approve,,2024-02-21 13:10:04
AU0006706,A01971,ST04999,approve,,2024-02-27 22:54:01
AU0006707,A03536,ST03553,approve,,2024-02-03 16:43:38
AU0006708,A00800,ST03526,approve,,2024-02-05 16:59:02
AU0006709,A00754,ST07033,approve,,2024-02-02 02:04:11
AU0006710,A04725,ST03469,approve,,2024-02-13 00:05:23
AU0006711,A04565,ST03408,approve,,2024-02-26 20:56:52
AU0006712,A02792,ST06846,approve,,2024-02-19 07:46:12
AU0006713,A03696,ST07410,approve,,2024-02-28 20:58:27
AU0006714,A03636,ST04703,approve,,2024-02-06 04:33:06
AU0006715,A02704,ST03263,approve,,2024-02-04 07:43:31
AU0006716,A01996,ST03147,approve,,2024-02-03 05:06:06
AU0006717,A02253,ST07495,approve,,2024-02-09 10:53:49
AU0006718,A04891,ST07309,approve,,2024-02-22 10:26:36
AU0006719,A00467,ST07440,approve,,2024-02-21 18:21:57
AU0006720,A03962,ST06875,approve,,2024-02-18 21:42:13
AU0006721,A02481,ST01458,approve,,2024-02-04 07:10:29
AU0006722,A01625,ST01881,approve,,2024-02-12 16:53:25
AU0006723,A05020,ST01730,approve,,2024-02-09 01:18:47
AU0006724,A04958,ST07975,approve,,2024-02-20 00:08:19
AU0006725,A01428,ST06667,approve,,2024-02-06 19:36:42
AU0006726,A00148,ST00800,approve,,2024-02-09 14:39:22
AU0006727,A01162,ST01946,approve,,2024-02-15 22:04:09
AU0006728,A03499,ST06701,approve,,2024-02-13 16:45:21
AU0006729,A01355,ST06648,approve,,2024-02-14 05:02:38
AU0006730,A04088,ST01034,approve,,2024-02-27 00:27:03
AU0006731,A04934,ST08166,approve,,2024-02-27 19:20:12
AU0006732,A02367,ST06259,approve,,2024-02-23 03:39:43
AU0006733,A00410,ST06276,approve,,2024-02-28 23:12:08
AU0006734,A03794,ST01991,approve,,2024-02-20 18:56:48
AU0006735,A01218,ST06313,approve,,2024-02-12 20:59:36
AU0006736,A01103,ST00495,approve,,2024-02-26 03:30:00
AU0006737,A01346,ST01150,approve,,2024-02-20 08:41:34
AU0006738,A04418,ST08414,approve,,2024-02-05 15:44:49
AU0006739,A02093,ST07801,approve,,2024-02-25 04:06:47
AU0006740,A00211,ST06156,approve,,2024-02-24 17:31:27
AU0006741,A02874,ST01546,approve,,2024-02-28 08:50:07
AU0006742,A00129,ST05741,approve,,2024-02-13 01:37:54
AU0006743,A05311,ST02111,approve,,2024-02-02 11:08:20
AU0006744,A05401,ST00905,approve,,2024-02-05 18:46:09
AU0006745,A01273,ST00243,approve,,2024-02-14 23:36:36
AU0006746,A02305,ST08416,approve,,2024-02-15 08:36:43
AU0006747,A01307,ST01201,approve,,2024-02-23 05:44:52
AU0006748,A02849,ST03832,approve,,2024-02-16 06:05:08
AU0006749,A00882,ST08213,approve,,2024-02-13 19:20:13
AU0006750,A05121,ST04283,approve,,2024-02-24 13:03:34
AU0006751,A01841,ST01286,approve,,2024-02-24 11:55:58
AU0006752,A02636,ST05058,approve,,2024-02-19 18:19:44
AU0006753,A03915,ST01246,approve,,2024-02-15 21:12:11
AU0006754,A00076,ST05957,approve,,2024-02-27 17:42:08
AU0006755,A01980,ST06644,approve,,2024-02-17 15:02:12
AU0006756,A03356,ST04165,approve,,2024-02-13 02:28:20
AU0006757,A02332,ST01237,approve,,2024-02-25 04:03:29
AU0006758,A05242,ST08119,approve,,2024-02-08 16:52:49
AU0006759,A04558,ST01248,approve,,2024-02-10 05:39:33
AU0006760,A05443,ST04183,approve,,2024-02-01 04:17:02
AU0006761,A05431,ST00976,approve,,2024-02-09 20:58:35
AU0006762,A01732,ST07803,approve,,2024-02-04 19:13:45
AU0006763,A05247,ST05034,approve,,2024-02-28 19:19:17
AU0006764,A04173,ST04888,approve,,2024-02-21 16:18:30
AU0006765,A00672,ST05745,approve,,2024-02-07 15:31:10
AU0006766,A02554,ST06366,approve,,2024-02-02 04:00:58
AU0006767,A03198,ST04859,approve,,2024-02-16 19:06:04
AU0006768,A00697,ST00089,approve,,2024-02-14 09:09:50
AU0006769,A01880,ST06359,approve,,2024-02-04 04:08:27
AU0006770,A00321,ST06566,approve,,2024-02-25 00:46:54
AU0006771,A02186,ST00233,approve,,2024-02-26 16:06:41
AU0006772,A04551,ST00264,approve,,2024-02-21 22:41:57
AU0006773,A05202,ST06558,approve,,2024-02-17 11:57:10
AU0006774,A03847,ST04979,approve,,2024-02-07 11:29:21
AU0006775,A02028,ST07027,approve,,2024-02-03 12:29:23
AU0006776,A05247,ST06307,approve,,2024-02-17 23:35:33
AU0006777,A03581,ST08316,approve,,2024-02-21 18:06:52
AU0006778,A01788,ST04998,approve,,2024-02-25 08:20:38
AU0006779,A00021,ST00616,approve,,2024-02-21 16:52:27
AU0006780,A01598,ST05003,approve,,2024-02-08 12:04:08
AU0006781,A01011,ST05649,approve,,2024-02-23 16:45:47
AU0006782,A02786,ST04493,approve,,2024-02-05 02:03:46
AU0006783,A00431,ST08251,approve,,2024-02-21 23:43:24
AU0006784,A03627,ST05022,approve,,2024-02-20 09:49:16
AU0006785,A01052,ST08249,approve,,2024-02-12 20:29:02
AU0006786,A04341,ST04367,approve,,2024-02-27 18:51:44
AU0006787,A05215,ST05036,approve,,2024-02-19 23:45:55
AU0006788,A03759,ST05934,approve,,2024-02-13 02:50:51
AU0006789,A01126,ST07257,approve,,2024-02-23 16:10:24
AU0006790,A05483,ST08048,approve,,2024-02-01 10:40:43
AU0006791,A00852,ST01662,approve,,2024-02-25 23:20:05
AU0006792,A04879,ST01792,approve,,2024-02-04 04:07:45
AU0006793,A00967,ST06508,approve,,2024-02-20 18:50:54
AU0006794,A03716,ST01937,approve,,2024-02-19 05:31:45
AU0006795,A03877,ST01470,approve,,2024-02-12 16:07:57
AU0006796,A05324,ST07895,approve,,2024-02-28 19:30:12
AU0006797,A01746,ST01958,approve,,2024-02-07 16:16:27
AU0006798,A03753,ST07888,approve,,2024-02-11 02:36:51
AU0006799,A01587,ST06186,approve,,2024-02-21 01:40:17
AU0006800,A01140,ST05258,approve,,2024-02-10 04:54:34
AU0006801,A02682,ST02753,approve,,2024-02-16 14:09:36
AU0006802,A00995,ST01986,approve,,2024-02-02 03:27:47
AU0006803,A03550,ST02703,approve,,2024-02-09 02:13:54
AU0006804,A00641,ST05878,approve,,2024-02-05 12:52:36
AU0006805,A04871,ST01992,approve,,2024-02-03 20:39:54
AU0006806,A04054,ST02635,approve,,2024-02-14 09:49:35
AU0006807,A04909,ST07709,approve,,2024-02-25 18:08:00
AU0006808,A05455,ST02116,approve,,2024-02-20 16:13:27
AU0006809,A04826,ST02142,approve,,2024-02-13 14:00:32
AU0006810,A01052,ST07480,approve,,2024-02-26 06:49:49
AU0006811,A02578,ST03215,approve,,2024-02-12 13:53:52
AU0006812,A00452,ST02902,approve,,2024-02-10 14:56:26
AU0006813,A02763,ST02654,approve,,2024-02-26 08:47:13
AU0006814,A04413,ST08003,approve,,2024-02-02 22:08:25
AU0006815,A00196,ST06035,approve,,2024-02-17 10:58:38
AU0006816,A02413,ST01543,approve,,2024-02-24 01:45:36
AU0006817,A02967,ST07377,approve,,2024-02-02 00:15:23
AU0006818,A00049,ST01575,approve,,2024-02-23 10:44:15
AU0006819,A01763,ST03508,approve,,2024-02-24 02:10:35
AU0006820,A01057,ST03368,approve,,2024-02-26 13:08:54
AU0006821,A02086,ST01629,approve,,2024-02-27 06:21:57
AU0006822,A01165,ST01587,approve,,2024-02-02 08:07:58
AU0006823,A01357,ST03336,approve,,2024-02-25 06:17:16
AU0006824,A05010,ST06901,approve,,2024-02-25 13:13:12
AU0006825,A03720,ST02693,approve,,2024-02-10 01:54:53
AU0006826,A01232,ST02251,approve,,2024-02-27 04:26:28
AU0006827,A00329,ST06380,approve,,2024-02-17 04:51:32
AU0006828,A01114,ST06419,approve,,2024-02-01 11:44:13
AU0006829,A04252,ST03771,approve,,2024-02-18 18:23:11
AU0006830,A02161,ST02024,approve,,2024-02-28 15:38:24
AU0006831,A01074,ST01377,approve,,2024-02-05 15:25:04
AU0006832,A04780,ST02624,approve,,2024-02-19 03:38:44
AU0006833,A01235,ST02614,approve,,2024-02-12 06:08:23
AU0006834,A00891,ST02066,approve,,2024-02-17 19:15:50
AU0006835,A02324,ST00196,approve,,2024-02-07 17:41:11
AU0006836,A02351,ST06935,approve,,2024-02-27 14:01:32
AU0006837,A01241,ST03850,approve,,2024-02-09 18:18:25
AU0006838,A01227,ST06351,approve,,2024-02-09 03:18:33
AU0006839,A03895,ST07685,approve,,2024-02-27 09:40:29
AU0006840,A03862,ST04813,approve,,2024-02-25 14:45:03
AU0006841,A03964,ST02277,approve,,2024-02-06 04:50:08
AU0006842,A00856,ST03723,approve,,2024-02-25 05:46:29
AU0006843,A00898,ST02322,approve,,2024-02-04 23:28:13
AU0006844,A00843,ST04832,approve,,2024-02-04 16:08:35
AU0006845,A04266,ST08088,approve,,2024-02-24 15:47:56
AU0006846,A05245,ST08435,approve,,2024-02-21 02:56:21
AU0006847,A01023,ST06496,approve,,2024-02-19 04:47:14
AU0006848,A01554,ST01653,approve,,2024-02-26 17:12:00
AU0006849,A01573,ST00579,approve,,2024-02-18 21:37:36
AU0006850,A04556,ST03232,approve,,2024-02-27 03:05:54
AU0006851,A02609,ST04214,approve,,2024-02-27 08:45:06
AU0006852,A00635,ST06061,approve,,2024-02-26 02:12:03
AU0006853,A00343,ST03055,approve,,2024-02-08 01:20:47
AU0006854,A04052,ST03033,approve,,2024-02-12 10:34:28
AU0006855,A04772,ST01853,approve,,2024-02-03 15:16:23
AU0006856,A01707,ST00837,approve,,2024-02-05 02:58:57
AU0006857,A00563,ST04347,approve,,2024-02-24 01:49:30
AU0006858,A04275,ST01875,approve,,2024-02-06 08:43:55
AU0006859,A00789,ST04366,approve,,2024-02-16 04:23:51
AU0006860,A01135,ST06074,approve,,2024-02-24 03:31:36
AU0006861,A00190,ST04626,approve,,2024-02-21 19:41:54
AU0006862,A02764,ST04385,approve,,2024-02-24 06:37:55
AU0006863,A01075,ST08032,approve,,2024-02-12 05:26:44
AU0006864,A03364,ST02898,approve,,2024-02-18 09:31:25
AU0006865,A01860,ST03404,approve,,2024-02-18 06:28:56
AU0006866,A02253,ST02803,approve,,2024-02-03 21:16:27
AU0006867,A04695,ST04091,approve,,2024-02-06 22:02:01
AU0006868,A02761,ST04497,approve,,2024-02-17 12:42:33
AU0006869,A01304,ST01555,approve,,2024-02-03 11:09:42
AU0006870,A02766,ST01256,approve,,2024-02-18 09:43:34
AU0006871,A04994,ST08311,approve,,2024-02-13 05:10:18
AU0006872,A00340,ST03444,approve,,2024-02-15 16:52:49
AU0006873,A02675,ST07880,approve,,2024-02-10 07:04:28
AU0006874,A04726,ST07594,approve,,2024-02-13 08:14:08
AU0006875,A05414,ST04502,approve,,2024-02-16 21:10:48
AU0006876,A04942,ST03011,approve,,2024-02-10 22:07:15
AU0006877,A02552,ST06682,approve,,2024-02-12 01:14:36
AU0006878,A04227,ST05441,approve,,2024-02-19 16:50:49
AU0006879,A03904,ST04994,approve,,2024-02-03 10:50:43
AU0006880,A03629,ST05271,approve,,2024-02-10 07:26:50
AU0006881,A00967,ST06702,approve,,2024-02-26 08:54:21
AU0006882,A04362,ST05444,approve,,2024-02-19 23:14:30
AU0006883,A00501,ST05456,approve,,2024-02-08 03:12:37
AU0006884,A05057,ST04972,approve,,2024-02-27 20:28:41
AU0006885,A03740,ST06649,approve,,2024-02-25 01:46:32
AU0006886,A01387,ST06671,approve,,2024-02-24 18:23:42
AU0006887,A05447,ST07716,approve,,2024-02-21 18:36:21
AU0006888,A04236,ST07048,approve,,2024-02-07 05:42:28
AU0006889,A01082,ST01929,approve,,2024-02-03 13:58:50
AU0006890,A04732,ST00796,approve,,2024-02-19 16:34:21
AU0006891,A02194,ST06694,approve,,2024-02-20 14:42:18
AU0006892,A00546,ST05127,approve,,2024-02-17 23:21:16
AU0006893,A00902,ST01829,approve,,2024-02-27 06:57:26
AU0006894,A01464,ST03236,approve,,2024-02-14 18:08:58
AU0006895,A05463,ST06410,approve,,2024-02-25 03:20:13
AU0006896,A00224,ST02615,approve,,2024-02-27 03:14:54
AU0006897,A01425,ST03820,approve,,2024-02-24 17:56:11
AU0006898,A01831,ST04632,approve,,2024-02-28 22:24:18
AU0006899,A00116,ST06409,approve,,2024-02-09 22:31:37
AU0006900,A02938,ST05631,approve,,2024-02-04 18:19:21
AU0006901,A01968,ST07878,approve,,2024-02-25 09:36:30
AU0006902,A03630,ST01796,approve,,2024-02-24 07:50:23
AU0006903,A05306,ST06097,approve,,2024-02-26 23:25:56
AU0006904,A01259,ST06785,approve,,2024-02-26 21:32:57
AU0006905,A03949,ST03428,approve,,2024-02-10 20:56:40
AU0006906,A05175,ST03422,approve,,2024-02-23 22:11:15
AU0006907,A02610,ST05683,approve,,2024-02-23 04:14:05
AU0006908,A01786,ST00451,approve,,2024-02-20 10:23:59
AU0006909,A02495,ST05681,approve,,2024-02-06 15:00:51
AU0006910,A04930,ST07793,approve,,2024-02-02 03:27:30
AU0006911,A03314,ST03512,approve,,2024-02-04 05:22:13
AU0006912,A02736,ST06978,approve,,2024-02-10 21:35:45
AU0006913,A02980,ST02345,approve,,2024-02-22 22:06:19
AU0006914,A01487,ST06582,approve,,2024-02-21 06:54:09
AU0006915,A03771,ST02374,approve,,2024-02-18 20:45:26
AU0006916,A03636,ST04592,approve,,2024-02-02 03:19:59
AU0006917,A00334,ST00626,approve,,2024-02-19 09:46:29
AU0006918,A00160,ST06552,approve,,2024-02-16 01:04:27
AU0006919,A03216,ST07833,approve,,2024-02-03 21:26:13
AU0006920,A04996,ST04749,approve,,2024-02-22 21:17:06
AU0006921,A04765,ST00695,approve,,2024-02-12 20:06:59
AU0006922,A03403,ST08280,approve,,2024-02-08 13:57:49
AU0006923,A01422,ST02021,approve,,2024-02-26 01:55:42
AU0006924,A05254,ST07960,approve,,2024-02-16 12:24:12
AU0006925,A00102,ST06624,approve,,2024-02-26 15:05:24
AU0006926,A04224,ST02987,approve,,2024-02-15 03:15:01
AU0006927,A00263,ST06907,approve,,2024-02-11 05:37:29
AU0006928,A03960,ST03991,approve,,2024-02-01 00:15:51
AU0006929,A00638,ST06270,approve,,2024-02-10 10:22:43
AU0006930,A04577,ST04344,approve,,2024-02-04 18:47:48
AU0006931,A01703,ST06073,approve,,2024-02-21 19:01:18
AU0006932,A04449,ST02814,approve,,2024-02-06 00:05:58
AU0006933,A00998,ST08433,approve,,2024-02-02 10:03:17
AU0006934,A03740,ST01185,approve,,2024-02-23 13:10:15
AU0006935,A03679,ST05599,approve,,2024-02-03 06:32:30
AU0006936,A00142,ST03947,approve,,2024-02-21 15:55:07
AU0006937,A03816,ST07577,approve,,2024-02-23 13:35:32
AU0006938,A04991,ST05210,approve,,2024-02-27 13:15:24
AU0006939,A04296,ST01483,approve,,2024-02-25 10:10:52
AU0006940,A01907,ST00954,approve,,2024-02-24 05:12:19
AU0006941,A04314,ST04068,approve,,2024-02-21 14:07:01
AU0006942,A04222,ST04825,approve,,2024-02-15 19:42:30
AU0006943,A04096,ST05761,approve,,2024-02-12 22:49:59
AU0006944,A02849,ST07086,approve,,2024-02-23 06:05:25
AU0006945,A03117,ST07639,approve,,2024-02-06 23:42:39
AU0006946,A01083,ST00086,approve,,2024-02-06 14:58:02
AU0006947,A01374,ST06512,approve,,2024-02-07 10:39:42
AU0006948,A04759,ST01054,approve,,2024-02-07 04:10:04
AU0006949,A00227,ST08034,approve,,2024-02-03 14:02:20
AU0006950,A03337,ST00639,approve,,2024-02-05 21:32:19
AU0006951,A02027,ST07810,approve,,2024-02-24 10:18:32
AU0006952,A05061,ST03901,approve,,2024-02-11 18:44:00
AU0006953,A02804,ST01532,approve,,2024-02-22 01:08:21
AU0006954,A05324,ST04600,approve,,2024-02-09 22:42:36
AU0006955,A01592,ST06657,approve,,2024-02-27 17:16:05
AU0006956,A03378,ST01228,approve,,2024-02-22 02:06:33
AU0006957,A03619,ST04127,approve,,2024-02-09 04:52:59
AU0006958,A04586,ST08058,approve,,2024-02-09 20:52:00
AU0006959,A00586,ST05082,approve,,2024-02-05 20:25:56
AU0006960,A02855,ST05540,approve,,2024-02-05 01:24:43
AU0006961,A04457,ST03447,approve,,2024-02-03 13:48:54
AU0006962,A03718,ST04116,approve,,2024-02-15 00:07:18
AU0006963,A02352,ST03567,approve,,2024-02-22 18:29:34
AU0006964,A04472,ST08002,approve,,2024-02-04 20:13:40
AU0006965,A04618,ST07844,approve,,2024-02-02 14:42:12
AU0006966,A03736,ST00951,approve,,2024-02-01 18:34:56
AU0006967,A02963,ST05992,approve,,2024-02-14 06:08:30
AU0006968,A00852,ST04398,approve,,2024-02-24 20:52:17
AU0006969,A00875,ST04415,approve,,2024-02-11 05:10:32
AU0006970,A03587,ST07239,approve,,2024-02-17 08:38:41
AU0006971,A00171,ST06800,approve,,2024-02-06 12:29:20
AU0006972,A00715,ST01820,approve,,2024-02-14 08:50:34
AU0006973,A03141,ST03978,approve,,2024-02-11 12:32:34
AU0006974,A01907,ST07281,approve,,2024-02-14 16:39:19
AU0006975,A00240,ST03739,approve,,2024-02-03 08:35:45
AU0006976,A04472,ST05814,approve,,2024-02-14 07:23:07
AU0006977,A05124,ST07924,approve,,2024-02-20 07:11:32
