refund_id,purchase_id,refund_reason,refund_amount,refund_status,refund_money,last_update
RF0004270,PR0007269,7-day no-reason return (primary option),1,pending,95.8,2024-06-17 23:09:11
RF0004271,PR0007022,7-day no-reason return (primary option),1,pending,21.6,2024-06-18 13:22:27
RF0004272,PR0007107,Product quality issues,1,pending,532.93,2024-06-27 13:14:39
RF0004273,PR0007214,Wrong/incorrect order fulfillment,1,pending,9.57,2024-06-17 04:33:01
RF0004274,PR0007220,7-day no-reason return (primary option),1,pending,16.75,2024-06-27 17:51:41
RF0004275,PR0007110,7-day no-reason return (primary option),1,pending,11.98,2024-06-25 16:56:52
RF0004276,PR0007119,Wrong/incorrect order fulfillment,1,pending,11.98,2024-06-19 11:34:29
RF0004277,PR0007143,7-day no-reason return (primary option),2,pending,59.86,2024-06-19 02:23:38
RF0004278,PR0006962,7-day no-reason return (primary option),1,pending,11.96,2024-06-23 00:50:01
RF0004279,PR0007047,Wrong/incorrect order fulfillment,1,pending,23.94,2024-06-28 19:11:35
RF0004280,PR0007144,Other personal reasons,1,pending,4.49,2024-06-23 10:57:06
RF0004281,PR0007315,7-day no-reason return (primary option),2,pending,47.66,2024-06-16 16:35:48
RF0004282,PR0007097,7-day no-reason return (primary option),2,pending,43.12,2024-06-20 17:44:00
RF0004283,PR0007034,Logistics / Unboxing issues,1,pending,23.94,2024-06-25 16:56:28
RF0004284,PR0007290,7-day no-reason return (primary option),1,pending,15.56,2024-06-28 23:26:16
RF0004285,PR0007085,Wrong/incorrect order fulfillment,1,pending,22.74,2024-06-27 16:53:05
RF0004286,PR0007322,Item not as described,1,pending,10.75,2024-06-21 20:07:07
RF0004287,PR0007050,Logistics / Unboxing issues,1,pending,10.77,2024-06-29 03:08:45
RF0004288,PR0007337,7-day no-reason return (primary option),1,pending,7.17,2024-06-30 00:00:18
RF0004289,PR0007292,Product quality issues,1,pending,11.96,2024-06-19 14:31:21
RF0004290,PR0007306,Product quality issues,2,pending,1787.6,2024-06-25 08:29:44
RF0004291,PR0007297,7-day no-reason return (primary option),1,pending,2.79,2024-06-24 21:53:19
RF0004292,PR0007238,Product quality issues,3,pending,35.88,2024-06-29 07:49:20
RF0004293,PR0006993,Product quality issues,1,pending,31.92,2024-06-28 11:45:58
RF0004294,PR0007339,Product quality issues,1,pending,11.96,2024-06-30 22:50:25
RF0004295,PR0007149,Wrong/incorrect order fulfillment,3,pending,118.53,2024-06-28 09:29:27
RF0004296,PR0007368,Logistics / Unboxing issues,1,pending,44.3,2024-06-26 06:08:16
RF0004297,PR0007168,7-day no-reason return (primary option),1,pending,64.67,2024-06-23 21:54:06
RF0004298,PR0007040,7-day no-reason return (primary option),2,pending,91.0,2024-06-19 04:29:48
RF0004299,PR0007014,Logistics / Unboxing issues,1,pending,11.96,2024-06-23 10:01:42
RF0004300,PR0007154,Product quality issues,1,pending,44.3,2024-06-24 10:54:32
RF0004301,PR0007311,7-day no-reason return (primary option),1,pending,83.82,2024-06-17 10:48:36
RF0004302,PR0007173,7-day no-reason return (primary option),1,pending,11.96,2024-06-29 11:09:25
RF0004303,PR0007146,7-day no-reason return (primary option),1,pending,25.87,2024-06-30 23:21:47
RF0004304,PR0007081,Logistics / Unboxing issues,1,pending,167.66,2024-06-21 10:14:09
RF0004305,PR0007335,7-day no-reason return (primary option),1,pending,41.86,2024-06-24 06:22:51
RF0004306,PR0007161,Item not as described,1,pending,20.35,2024-06-27 00:58:27
RF0004307,PR0007260,Product quality issues,1,pending,11.38,2024-06-21 23:59:12
RF0004308,PR0007243,7-day no-reason return (primary option),1,pending,17.95,2024-06-24 21:59:14
RF0004309,PR0007065,7-day no-reason return (primary option),1,pending,16.75,2024-06-16 10:02:28
RF0004310,PR0007286,Wrong/incorrect order fulfillment,1,pending,23.94,2024-06-25 19:40:25
RF0004311,PR0007341,Item not as described,1,pending,26.34,2024-06-28 00:32:59
RF0004312,PR0007235,Wrong/incorrect order fulfillment,1,pending,4.78,2024-06-28 18:56:36
RF0004313,PR0007066,7-day no-reason return (primary option),1,pending,17.37,2024-06-22 15:08:49
RF0004314,PR0007155,Wrong/incorrect order fulfillment,1,pending,13.16,2024-06-28 07:39:31
RF0004315,PR0007077,7-day no-reason return (primary option),1,pending,71.84,2024-06-22 06:54:30
RF0004316,PR0007133,Product quality issues,1,pending,6.29,2024-06-28 13:31:32
RF0004317,PR0007204,7-day no-reason return (primary option),1,pending,9.57,2024-06-28 16:20:25
RF0004318,PR0007293,Wrong/incorrect order fulfillment,1,pending,26.34,2024-06-19 14:38:31
RF0004319,PR0007102,7-day no-reason return (primary option),1,pending,19.15,2024-06-28 21:34:46
RF0004320,PR0007316,7-day no-reason return (primary option),1,pending,15.56,2024-06-24 21:22:08
RF0004321,PR0007120,7-day no-reason return (primary option),1,pending,35.92,2024-06-28 04:50:30
RF0004322,PR0007362,7-day no-reason return (primary option),2,pending,16.74,2024-06-16 08:49:38
RF0004323,PR0007093,Product quality issues,1,pending,51.49,2024-06-25 01:07:38
RF0004324,PR0007136,7-day no-reason return (primary option),1,pending,57.45,2024-06-30 08:56:50
RF0004325,PR0007106,7-day no-reason return (primary option),1,pending,15.56,2024-06-24 23:28:33
RF0004326,PR0007288,7-day no-reason return (primary option),1,pending,4.78,2024-06-26 08:45:13
RF0004327,PR0007304,7-day no-reason return (primary option),1,pending,18.86,2024-06-25 17:03:32
RF0004328,PR0007048,7-day no-reason return (primary option),1,pending,958.07,2024-06-23 11:33:17
RF0004329,PR0007041,7-day no-reason return (primary option),1,pending,23.95,2024-06-30 17:22:51
RF0004330,PR0007338,Other personal reasons,1,pending,193.97,2024-06-27 01:23:53
RF0004331,PR0007157,7-day no-reason return (primary option),1,pending,11.96,2024-06-25 04:42:04
RF0004332,PR0007236,Logistics / Unboxing issues,2,pending,19.14,2024-06-16 10:49:08
RF0004333,PR0007354,7-day no-reason return (primary option),1,pending,14.36,2024-06-21 09:36:20
RF0004334,PR0007273,7-day no-reason return (primary option),1,pending,11.96,2024-06-28 10:30:42
RF0004335,PR0007179,Other personal reasons,1,pending,24.22,2024-06-23 15:51:53
RF0004336,PR0007257,Other personal reasons,2,pending,16.74,2024-06-30 10:28:00
RF0004337,PR0007237,Logistics / Unboxing issues,2,pending,40.7,2024-06-21 11:19:10
RF0004338,PR0007167,7-day no-reason return (primary option),2,pending,88.36,2024-06-27 02:46:14
RF0004339,PR0007054,7-day no-reason return (primary option),2,pending,107.68,2024-06-27 15:34:05
RF0004340,PR0007059,7-day no-reason return (primary option),4,pending,359.24,2024-06-30 00:12:21
RF0004341,PR0007299,7-day no-reason return (primary option),1,pending,7.17,2024-06-28 23:27:06
RF0004342,PR0007073,Other personal reasons,1,pending,27.53,2024-06-29 12:10:59
RF0004343,PR0007247,7-day no-reason return (primary option),1,pending,20.24,2024-06-30 17:30:56
RF0004344,PR0007210,Item not as described,1,pending,166.94,2024-06-17 17:12:08
RF0004345,PR0007245,7-day no-reason return (primary option),1,pending,11.96,2024-06-25 11:18:20
RF0004346,PR0007364,7-day no-reason return (primary option),1,pending,17.96,2024-06-25 05:57:23
RF0004347,PR0007248,7-day no-reason return (primary option),3,pending,107.76,2024-06-18 19:59:38
RF0004348,PR0007096,Other personal reasons,1,pending,8.37,2024-06-23 12:37:21
RF0004349,PR0007104,7-day no-reason return (primary option),1,pending,14.36,2024-06-27 17:07:08
RF0004350,PR0007200,Wrong/incorrect order fulfillment,3,pending,6.3,2024-06-30 02:06:16
RF0004351,PR0007418,7-day no-reason return (primary option),1,pending,29.82,2024-06-30 04:26:03
RF0004352,PR0007116,7-day no-reason return (primary option),1,pending,15.57,2024-06-23 15:21:03
RF0004353,PR0007328,Logistics / Unboxing issues,1,pending,4.78,2024-06-21 05:42:06
RF0004354,PR0007388,7-day no-reason return (primary option),1,pending,29.94,2024-06-21 12:55:51
RF0004355,PR0007370,Item not as described,2,pending,11.96,2024-06-28 23:26:49
RF0004356,PR0007075,Logistics / Unboxing issues,1,pending,3.58,2024-06-16 10:54:07
RF0004357,PR0007178,7-day no-reason return (primary option),2,pending,14.98,2024-06-29 09:24:56
RF0004358,PR0007317,7-day no-reason return (primary option),1,pending,17.95,2024-06-29 10:22:42
RF0004359,PR0007213,7-day no-reason return (primary option),1,pending,11.96,2024-06-24 03:15:20
RF0004360,PR0007395,Product quality issues,1,pending,11.96,2024-06-22 02:40:40
RF0004361,PR0007392,7-day no-reason return (primary option),1,pending,29.88,2024-06-21 08:37:37
RF0004362,PR0007215,Logistics / Unboxing issues,1,pending,17.95,2024-06-27 20:39:07
RF0004363,PR0007455,Logistics / Unboxing issues,1,pending,19.1,2024-06-29 18:16:28
RF0004364,PR0007379,7-day no-reason return (primary option),2,pending,148.64,2024-06-16 22:05:54
RF0004365,PR0007139,Item not as described,1,pending,9.57,2024-06-16 11:15:29
RF0004366,PR0007376,Product quality issues,1,pending,24.96,2024-06-17 08:53:51
RF0004367,PR0007112,7-day no-reason return (primary option),1,pending,19.15,2024-06-17 23:25:43
RF0004368,PR0007186,7-day no-reason return (primary option),1,pending,38.28,2024-06-29 11:58:03
RF0004369,PR0007255,7-day no-reason return (primary option),1,pending,29.93,2024-06-21 14:01:30
RF0004370,PR0007221,Item not as described,2,pending,45.5,2024-06-22 21:11:33
RF0004371,PR0007280,7-day no-reason return (primary option),1,pending,14.36,2024-06-19 10:47:40
RF0004372,PR0007334,7-day no-reason return (primary option),1,pending,23.94,2024-06-26 21:39:27
RF0004373,PR0007195,7-day no-reason return (primary option),1,pending,195.25,2024-06-25 19:57:36
RF0004374,PR0007217,Wrong/incorrect order fulfillment,1,pending,15.56,2024-06-30 03:29:06
RF0004375,PR0007166,Logistics / Unboxing issues,1,pending,17.95,2024-06-25 10:13:33
RF0004376,PR0007438,Product quality issues,1,pending,10.77,2024-06-23 05:36:38
RF0004377,PR0007182,7-day no-reason return (primary option),1,pending,15.93,2024-06-23 05:26:38
RF0004378,PR0007363,7-day no-reason return (primary option),1,pending,34.61,2024-06-20 23:20:34
RF0004379,PR0007234,Item not as described,1,pending,31.13,2024-06-26 10:36:50
RF0004380,PR0007390,Other personal reasons,1,pending,23.94,2024-06-27 10:10:11
RF0004381,PR0007231,Item not as described,1,pending,29.38,2024-06-19 11:28:31
RF0004382,PR0007266,7-day no-reason return (primary option),1,pending,53.27,2024-06-24 14:06:05
RF0004383,PR0007190,Wrong/incorrect order fulfillment,2,pending,23.92,2024-06-28 02:49:09
RF0004384,PR0007505,7-day no-reason return (primary option),2,pending,35.9,2024-06-26 07:47:28
RF0004385,PR0007440,7-day no-reason return (primary option),1,pending,34.72,2024-06-20 21:42:34
RF0004386,PR0007483,7-day no-reason return (primary option),1,pending,75.44,2024-06-26 19:29:54
RF0004387,PR0007499,7-day no-reason return (primary option),2,pending,47.88,2024-06-22 16:12:52
RF0004388,PR0007471,Wrong/incorrect order fulfillment,1,pending,2.98,2024-06-27 06:27:38
RF0004389,PR0007323,Product quality issues,3,pending,93.39,2024-06-24 02:58:30
RF0004390,PR0007276,7-day no-reason return (primary option),4,pending,43.08,2024-06-18 13:42:24
RF0004391,PR0007491,Item not as described,1,pending,8.38,2024-06-19 09:37:38
RF0004392,PR0007162,7-day no-reason return (primary option),2,pending,131.74,2024-06-20 02:36:22
RF0004393,PR0007347,Logistics / Unboxing issues,4,pending,110.12,2024-06-20 20:31:58
RF0004394,PR0007467,7-day no-reason return (primary option),1,pending,11.38,2024-06-19 04:51:08
RF0004395,PR0007459,Product quality issues,3,pending,57.45,2024-06-21 23:37:50
RF0004396,PR0007353,Product quality issues,1,pending,23.94,2024-06-20 03:34:00
RF0004397,PR0007312,Product quality issues,1,pending,4.78,2024-06-19 06:27:44
RF0004398,PR0007415,Wrong/incorrect order fulfillment,1,pending,21.52,2024-06-22 15:19:20
RF0004399,PR0007469,Item not as described,1,pending,14.37,2024-06-21 03:02:31
RF0004400,PR0007488,Product quality issues,1,pending,8.37,2024-06-25 14:51:06
RF0004401,PR0007263,7-day no-reason return (primary option),1,pending,15.56,2024-06-20 07:54:52
RF0004402,PR0007446,7-day no-reason return (primary option),2,pending,1243.0,2024-06-28 18:01:38
RF0004403,PR0007475,7-day no-reason return (primary option),1,pending,28.72,2024-06-16 20:32:19
RF0004404,PR0007508,Item not as described,1,pending,99.4,2024-06-29 01:18:26
RF0004405,PR0007366,7-day no-reason return (primary option),1,pending,28.73,2024-06-19 04:10:51
RF0004406,PR0007264,Item not as described,1,pending,15.56,2024-06-18 05:06:09
RF0004407,PR0007434,7-day no-reason return (primary option),1,pending,2.87,2024-06-18 05:06:54
RF0004408,PR0007270,Product quality issues,3,pending,53.85,2024-06-22 12:30:38
RF0004409,PR0007321,Wrong/incorrect order fulfillment,1,pending,143.7,2024-06-17 22:12:39
RF0004410,PR0007327,Product quality issues,1,pending,9.56,2024-06-17 19:49:53
RF0004411,PR0007506,7-day no-reason return (primary option),2,pending,23.92,2024-06-21 08:31:56
RF0004412,PR0007439,7-day no-reason return (primary option),2,pending,11.96,2024-06-30 00:48:02
RF0004413,PR0007296,7-day no-reason return (primary option),1,pending,15.56,2024-06-28 08:55:31
RF0004414,PR0007218,Other personal reasons,1,pending,43.1,2024-06-28 01:31:09
RF0004415,PR0007291,Wrong/incorrect order fulfillment,1,pending,19.15,2024-06-17 01:11:51
RF0004416,PR0007452,7-day no-reason return (primary option),1,pending,2.4,2024-06-26 21:31:02
RF0004417,PR0007530,Wrong/incorrect order fulfillment,2,pending,35.9,2024-06-23 10:27:24
RF0004418,PR0007382,Wrong/incorrect order fulfillment,1,pending,29.93,2024-06-26 11:13:16
RF0004419,PR0007385,7-day no-reason return (primary option),1,pending,79.03,2024-06-24 18:47:33
RF0004420,PR0007303,7-day no-reason return (primary option),1,pending,214.37,2024-06-23 23:49:46
RF0004421,PR0007361,7-day no-reason return (primary option),2,pending,28.62,2024-06-17 07:49:19
RF0004422,PR0007229,Other personal reasons,2,pending,21.54,2024-06-28 09:57:52
RF0004423,PR0007546,7-day no-reason return (primary option),3,pending,46.68,2024-06-25 02:55:42
RF0004424,PR0007310,7-day no-reason return (primary option),1,pending,8.85,2024-06-21 03:30:47
RF0004425,PR0007261,7-day no-reason return (primary option),1,pending,7.17,2024-06-27 18:47:32
RF0004426,PR0007383,7-day no-reason return (primary option),1,pending,9.57,2024-06-29 18:29:39
RF0004427,PR0007560,7-day no-reason return (primary option),3,pending,114.96,2024-06-22 19:15:52
RF0004428,PR0007449,Logistics / Unboxing issues,1,pending,204.68,2024-06-19 23:54:02
RF0004429,PR0007330,7-day no-reason return (primary option),2,pending,19.04,2024-06-19 23:22:17
RF0004430,PR0007278,Logistics / Unboxing issues,1,pending,2.87,2024-06-25 20:31:20
RF0004431,PR0007360,Wrong/incorrect order fulfillment,2,pending,45.48,2024-06-17 03:35:34
RF0004432,PR0007427,7-day no-reason return (primary option),3,pending,215.52,2024-06-25 12:54:44
RF0004433,PR0007479,Logistics / Unboxing issues,1,pending,5.98,2024-06-18 02:31:57
RF0004434,PR0007512,Logistics / Unboxing issues,1,pending,5.98,2024-06-19 06:13:23
RF0004435,PR0007384,7-day no-reason return (primary option),1,pending,5.98,2024-06-27 21:54:14
RF0004436,PR0007244,Item not as described,1,pending,23.94,2024-06-30 07:24:25
RF0004437,PR0007349,7-day no-reason return (primary option),1,pending,23.94,2024-06-26 09:22:26
RF0004438,PR0007367,7-day no-reason return (primary option),1,pending,23.9,2024-06-27 01:34:47
RF0004439,PR0007468,7-day no-reason return (primary option),1,pending,57.43,2024-06-17 05:03:56
RF0004440,PR0007490,7-day no-reason return (primary option),1,pending,49.1,2024-06-20 11:33:13
RF0004441,PR0007412,Wrong/incorrect order fulfillment,1,pending,29.93,2024-06-17 12:51:35
RF0004442,PR0007389,7-day no-reason return (primary option),1,pending,35.92,2024-06-24 19:56:51
RF0004443,PR0007540,7-day no-reason return (primary option),1,pending,33.52,2024-06-17 14:06:20
RF0004444,PR0007371,Logistics / Unboxing issues,1,pending,874.13,2024-06-19 08:24:21
RF0004445,PR0007517,Logistics / Unboxing issues,1,pending,35.92,2024-06-23 16:29:59
RF0004446,PR0007428,Item not as described,5,pending,209.5,2024-06-18 14:13:56
RF0004447,PR0007357,Logistics / Unboxing issues,1,pending,31.13,2024-06-19 06:29:10
RF0004448,PR0007538,7-day no-reason return (primary option),1,pending,7.01,2024-06-18 06:14:42
RF0004449,PR0007536,7-day no-reason return (primary option),1,pending,34.72,2024-06-22 06:45:44
RF0004450,PR0007408,7-day no-reason return (primary option),1,pending,5.39,2024-06-24 09:41:03
RF0004451,PR0007557,7-day no-reason return (primary option),1,pending,31.13,2024-06-30 18:14:27
RF0004452,PR0007302,Wrong/incorrect order fulfillment,1,pending,13.17,2024-06-20 13:15:07
RF0004453,PR0007352,Other personal reasons,1,pending,8.97,2024-06-18 06:33:37
RF0004454,PR0007279,7-day no-reason return (primary option),1,pending,2.1,2024-06-20 21:45:03
RF0004455,PR0007478,7-day no-reason return (primary option),1,pending,64.67,2024-06-18 06:29:47
RF0004456,PR0007326,Item not as described,1,pending,216.11,2024-06-16 00:48:24
RF0004457,PR0007564,7-day no-reason return (primary option),1,pending,11.96,2024-06-26 19:03:01
RF0004458,PR0007441,Wrong/incorrect order fulfillment,3,pending,143.67,2024-06-24 05:41:09
RF0004459,PR0007480,Product quality issues,1,pending,43.1,2024-06-27 14:05:09
RF0004460,PR0007476,7-day no-reason return (primary option),1,pending,29.93,2024-06-22 18:08:57
RF0004461,PR0007437,7-day no-reason return (primary option),1,pending,11.96,2024-06-25 23:25:02
RF0004462,PR0007404,Item not as described,1,pending,275.45,2024-06-25 14:52:03
RF0004463,PR0007318,Logistics / Unboxing issues,1,pending,6.32,2024-06-26 18:26:28
RF0004464,PR0007542,Product quality issues,1,pending,5.98,2024-06-25 11:23:51
RF0004465,PR0007477,7-day no-reason return (primary option),1,pending,19.15,2024-06-23 17:18:43
RF0004466,PR0007308,7-day no-reason return (primary option),1,pending,4.78,2024-06-29 22:04:59
RF0004467,PR0007592,Product quality issues,1,pending,185.63,2024-06-26 14:03:46
