action_id,refund_id,actor_customer_id,actor_seller_id,actor_admin_id,action_type,action_time
RA0004221,RF0004221,C03397,,,submit,2024-06-18 18:07:15
RA0004222,RF0004222,C00018,,,submit,2024-06-24 23:46:07
RA0004223,RF0004223,C05632,,,submit,2024-06-24 05:17:07
RA0004224,RF0004224,C01874,,,submit,2024-06-24 04:34:30
RA0004225,RF0004225,C00402,,,submit,2024-06-16 19:34:31
RA0004226,RF0004226,C00276,,,submit,2024-06-17 22:02:07
RA0004227,RF0004227,C02418,,,submit,2024-06-25 00:48:08
RA0004228,RF0004228,C05630,,,submit,2024-06-16 03:38:19
RA0004229,RF0004229,C02732,,,submit,2024-06-30 13:54:41
RA0004230,RF0004230,C00013,,,submit,2024-06-16 03:57:05
RA0004231,RF0004231,C04231,,,submit,2024-06-20 17:47:35
RA0004232,RF0004232,C02520,,,submit,2024-06-17 10:08:10
RA0004233,RF0004233,C06248,,,submit,2024-06-22 03:00:33
RA0004234,RF0004234,C06049,,,submit,2024-06-20 23:56:21
RA0004235,RF0004235,C00319,,,submit,2024-06-24 10:33:49
RA0004236,RF0004236,C00727,,,submit,2024-06-20 11:57:20
RA0004237,RF0004237,C05326,,,submit,2024-06-21 15:50:34
RA0004238,RF0004238,C01121,,,submit,2024-06-28 20:42:33
RA0004239,RF0004239,C02762,,,submit,2024-06-19 09:19:00
RA0004240,RF0004240,C00433,,,submit,2024-06-24 03:25:00
RA0004241,RF0004241,C03925,,,submit,2024-06-22 04:38:04
RA0004242,RF0004242,C03044,,,submit,2024-06-27 12:40:24
RA0004243,RF0004243,C01251,,,submit,2024-06-20 10:22:44
RA0004244,RF0004244,C02001,,,submit,2024-06-25 02:44:58
RA0004245,RF0004245,C03186,,,submit,2024-06-17 06:44:23
RA0004246,RF0004246,C00700,,,submit,2024-06-16 18:57:18
RA0004247,RF0004247,C01210,,,submit,2024-06-16 06:00:42
RA0004248,RF0004248,C03604,,,submit,2024-06-23 08:26:28
RA0004249,RF0004249,C05118,,,submit,2024-06-25 00:02:15
RA0004250,RF0004250,C05437,,,submit,2024-06-23 05:11:37
RA0004251,RF0004251,C00592,,,submit,2024-06-26 02:29:36
RA0004252,RF0004252,C01020,,,submit,2024-06-24 15:45:10
RA0004253,RF0004253,C06203,,,submit,2024-06-26 14:44:34
RA0004254,RF0004254,C00582,,,submit,2024-06-17 20:44:22
RA0004255,RF0004255,C00212,,,submit,2024-06-28 17:21:37
RA0004256,RF0004256,C00170,,,submit,2024-06-29 05:39:08
RA0004257,RF0004257,C02600,,,submit,2024-06-16 16:55:27
RA0004258,RF0004258,C05231,,,submit,2024-06-30 22:37:45
RA0004259,RF0004259,C03002,,,submit,2024-06-21 02:20:17
RA0004260,RF0004260,C04727,,,submit,2024-06-22 01:13:42
RA0004261,RF0004261,C06056,,,submit,2024-06-16 15:14:20
RA0004262,RF0004262,C00746,,,submit,2024-06-28 06:04:16
RA0004263,RF0004263,C01791,,,submit,2024-06-28 23:13:21
RA0004264,RF0004264,C06322,,,submit,2024-06-21 17:06:25
RA0004265,RF0004265,C00009,,,submit,2024-06-20 23:56:40
RA0004266,RF0004266,C01311,,,submit,2024-06-17 01:49:57
RA0004267,RF0004267,C05496,,,submit,2024-06-16 11:56:00
RA0004268,RF0004268,C01478,,,submit,2024-06-26 03:23:27
RA0004269,RF0004269,C00492,,,submit,2024-06-20 11:41:01
RA0004270,RF0004270,C03129,,,submit,2024-06-17 23:09:11
RA0004271,RF0004271,C04678,,,submit,2024-06-18 13:22:27
RA0004272,RF0004272,C01094,,,submit,2024-06-27 13:14:39
RA0004273,RF0004273,C05447,,,submit,2024-06-17 04:33:01
RA0004274,RF0004274,C02755,,,submit,2024-06-27 17:51:41
RA0004275,RF0004275,C00725,,,submit,2024-06-25 16:56:52
RA0004276,RF0004276,C00520,,,submit,2024-06-19 11:34:29
RA0004277,RF0004277,C03037,,,submit,2024-06-19 02:23:38
RA0004278,RF0004278,C06091,,,submit,2024-06-23 00:50:01
RA0004279,RF0004279,C04552,,,submit,2024-06-28 19:11:35
RA0004280,RF0004280,C00276,,,submit,2024-06-23 10:57:06
RA0004281,RF0004281,C01588,,,submit,2024-06-16 16:35:48
RA0004282,RF0004282,C00228,,,submit,2024-06-20 17:44:00
RA0004283,RF0004283,C06311,,,submit,2024-06-25 16:56:28
RA0004284,RF0004284,C05932,,,submit,2024-06-28 23:26:16
RA0004285,RF0004285,C03031,,,submit,2024-06-27 16:53:05
RA0004286,RF0004286,C06268,,,submit,2024-06-21 20:07:07
RA0004287,RF0004287,C01274,,,submit,2024-06-29 03:08:45
RA0004288,RF0004288,C00349,,,submit,2024-06-30 00:00:18
RA0004289,RF0004289,C04344,,,submit,2024-06-19 14:31:21
RA0004290,RF0004290,C06075,,,submit,2024-06-25 08:29:44
RA0004291,RF0004291,C00175,,,submit,2024-06-24 21:53:19
RA0004292,RF0004292,C03562,,,submit,2024-06-29 07:49:20
RA0004293,RF0004293,C03367,,,submit,2024-06-28 11:45:58
RA0004294,RF0004294,C05918,,,submit,2024-06-30 22:50:25
RA0004295,RF0004295,C03825,,,submit,2024-06-28 09:29:27
RA0004296,RF0004296,C00963,,,submit,2024-06-26 06:08:16
RA0004297,RF0004297,C01101,,,submit,2024-06-23 21:54:06
RA0004298,RF0004298,C01072,,,submit,2024-06-19 04:29:48
RA0004299,RF0004299,C03864,,,submit,2024-06-23 10:01:42
RA0004300,RF0004300,C01623,,,submit,2024-06-24 10:54:32
RA0004301,RF0004301,C06274,,,submit,2024-06-17 10:48:36
RA0004302,RF0004302,C04056,,,submit,2024-06-29 11:09:25
RA0004303,RF0004303,C04529,,,submit,2024-06-30 23:21:47
RA0004304,RF0004304,C00283,,,submit,2024-06-21 10:14:09
RA0004305,RF0004305,C05002,,,submit,2024-06-24 06:22:51
RA0004306,RF0004306,C03652,,,submit,2024-06-27 00:58:27
RA0004307,RF0004307,C01163,,,submit,2024-06-21 23:59:12
RA0004308,RF0004308,C01671,,,submit,2024-06-24 21:59:14
RA0004309,RF0004309,C04072,,,submit,2024-06-16 10:02:28
RA0004310,RF0004310,C05896,,,submit,2024-06-25 19:40:25
RA0004311,RF0004311,C00447,,,submit,2024-06-28 00:32:59
RA0004312,RF0004312,C01182,,,submit,2024-06-28 18:56:36
RA0004313,RF0004313,C05645,,,submit,2024-06-22 15:08:49
RA0004314,RF0004314,C04123,,,submit,2024-06-28 07:39:31
RA0004315,RF0004315,C06264,,,submit,2024-06-22 06:54:30
RA0004316,RF0004316,C03846,,,submit,2024-06-28 13:31:32
RA0004317,RF0004317,C00781,,,submit,2024-06-28 16:20:25
RA0004318,RF0004318,C06178,,,submit,2024-06-19 14:38:31
RA0004319,RF0004319,C03926,,,submit,2024-06-28 21:34:46
RA0004320,RF0004320,C03826,,,submit,2024-06-24 21:22:08
RA0004321,RF0004321,C02572,,,submit,2024-06-28 04:50:30
RA0004322,RF0004322,C04072,,,submit,2024-06-16 08:49:38
RA0004323,RF0004323,C05460,,,submit,2024-06-25 01:07:38
RA0004324,RF0004324,C01910,,,submit,2024-06-30 08:56:50
RA0004325,RF0004325,C04756,,,submit,2024-06-24 23:28:33
RA0004326,RF0004326,C02734,,,submit,2024-06-26 08:45:13
RA0004327,RF0004327,C01162,,,submit,2024-06-25 17:03:32
RA0004328,RF0004328,C03928,,,submit,2024-06-23 11:33:17
RA0004329,RF0004329,C00617,,,submit,2024-06-30 17:22:51
RA0004330,RF0004330,C02783,,,submit,2024-06-27 01:23:53
RA0004331,RF0004331,C01756,,,submit,2024-06-25 04:42:04
RA0004332,RF0004332,C06348,,,submit,2024-06-16 10:49:08
RA0004333,RF0004333,C06320,,,submit,2024-06-21 09:36:20
RA0004334,RF0004334,C02356,,,submit,2024-06-28 10:30:42
RA0004335,RF0004335,C04069,,,submit,2024-06-23 15:51:53
RA0004336,RF0004336,C02804,,,submit,2024-06-30 10:28:00
RA0004337,RF0004337,C01971,,,submit,2024-06-21 11:19:10
RA0004338,RF0004338,C03894,,,submit,2024-06-27 02:46:14
RA0004339,RF0004339,C04885,,,submit,2024-06-27 15:34:05
RA0004340,RF0004340,C01661,,,submit,2024-06-30 00:12:21
RA0004341,RF0004341,C01617,,,submit,2024-06-28 23:27:06
RA0004342,RF0004342,C06036,,,submit,2024-06-29 12:10:59
RA0004343,RF0004343,C03843,,,submit,2024-06-30 17:30:56
RA0004344,RF0004344,C03178,,,submit,2024-06-17 17:12:08
RA0004345,RF0004345,C05672,,,submit,2024-06-25 11:18:20
RA0004346,RF0004346,C02157,,,submit,2024-06-25 05:57:23
RA0004347,RF0004347,C03120,,,submit,2024-06-18 19:59:38
RA0004348,RF0004348,C00057,,,submit,2024-06-23 12:37:21
RA0004349,RF0004349,C02663,,,submit,2024-06-27 17:07:08
RA0004350,RF0004350,C00262,,,submit,2024-06-30 02:06:16
RA0004351,RF0004351,C01506,,,submit,2024-06-30 04:26:03
RA0004352,RF0004352,C05447,,,submit,2024-06-23 15:21:03
RA0004353,RF0004353,C01750,,,submit,2024-06-21 05:42:06
RA0004354,RF0004354,C02514,,,submit,2024-06-21 12:55:51
RA0004355,RF0004355,C03468,,,submit,2024-06-28 23:26:49
RA0004356,RF0004356,C01569,,,submit,2024-06-16 10:54:07
RA0004357,RF0004357,C00164,,,submit,2024-06-29 09:24:56
RA0004358,RF0004358,C00745,,,submit,2024-06-29 10:22:42
RA0004359,RF0004359,C03619,,,submit,2024-06-24 03:15:20
RA0004360,RF0004360,C03766,,,submit,2024-06-22 02:40:40
RA0004361,RF0004361,C04691,,,submit,2024-06-21 08:37:37
RA0004362,RF0004362,C05312,,,submit,2024-06-27 20:39:07
RA0004363,RF0004363,C01359,,,submit,2024-06-29 18:16:28
RA0004364,RF0004364,C05251,,,submit,2024-06-16 22:05:54
RA0004365,RF0004365,C01047,,,submit,2024-06-16 11:15:29
RA0004366,RF0004366,C01542,,,submit,2024-06-17 08:53:51
RA0004367,RF0004367,C02481,,,submit,2024-06-17 23:25:43
RA0004368,RF0004368,C03469,,,submit,2024-06-29 11:58:03
RA0004369,RF0004369,C02380,,,submit,2024-06-21 14:01:30
RA0004370,RF0004370,C01564,,,submit,2024-06-22 21:11:33
RA0004371,RF0004371,C00455,,,submit,2024-06-19 10:47:40
RA0004372,RF0004372,C01170,,,submit,2024-06-26 21:39:27
RA0004373,RF0004373,C03484,,,submit,2024-06-25 19:57:36
RA0004374,RF0004374,C05967,,,submit,2024-06-30 03:29:06
RA0004375,RF0004375,C02072,,,submit,2024-06-25 10:13:33
RA0004376,RF0004376,C00492,,,submit,2024-06-23 05:36:38
RA0004377,RF0004377,C01155,,,submit,2024-06-23 05:26:38
RA0004378,RF0004378,C01222,,,submit,2024-06-20 23:20:34
RA0004379,RF0004379,C01786,,,submit,2024-06-26 10:36:50
RA0004380,RF0004380,C03605,,,submit,2024-06-27 10:10:11
RA0004381,RF0004381,C02733,,,submit,2024-06-19 11:28:31
RA0004382,RF0004382,C01182,,,submit,2024-06-24 14:06:05
RA0004383,RF0004383,C03049,,,submit,2024-06-28 02:49:09
RA0004384,RF0004384,C06080,,,submit,2024-06-26 07:47:28
RA0004385,RF0004385,C00046,,,submit,2024-06-20 21:42:34
RA0004386,RF0004386,C02546,,,submit,2024-06-26 19:29:54
RA0004387,RF0004387,C02625,,,submit,2024-06-22 16:12:52
RA0004388,RF0004388,C02501,,,submit,2024-06-27 06:27:38
RA0004389,RF0004389,C04588,,,submit,2024-06-24 02:58:30
RA0004390,RF0004390,C00939,,,submit,2024-06-18 13:42:24
RA0004391,RF0004391,C00536,,,submit,2024-06-19 09:37:38
RA0004392,RF0004392,C05097,,,submit,2024-06-20 02:36:22
RA0004393,RF0004393,C03849,,,submit,2024-06-20 20:31:58
RA0004394,RF0004394,C03136,,,submit,2024-06-19 04:51:08
RA0004395,RF0004395,C03690,,,submit,2024-06-21 23:37:50
RA0004396,RF0004396,C01430,,,submit,2024-06-20 03:34:00
RA0004397,RF0004397,C06238,,,submit,2024-06-19 06:27:44
RA0004398,RF0004398,C06189,,,submit,2024-06-22 15:19:20
RA0004399,RF0004399,C02682,,,submit,2024-06-21 03:02:31
RA0004400,RF0004400,C03969,,,submit,2024-06-25 14:51:06
RA0004401,RF0004401,C01864,,,submit,2024-06-20 07:54:52
RA0004402,RF0004402,C04458,,,submit,2024-06-28 18:01:38
RA0004403,RF0004403,C02053,,,submit,2024-06-16 20:32:19
RA0004404,RF0004404,C06074,,,submit,2024-06-29 01:18:26
RA0004405,RF0004405,C00518,,,submit,2024-06-19 04:10:51
RA0004406,RF0004406,C06425,,,submit,2024-06-18 05:06:09
RA0004407,RF0004407,C00469,,,submit,2024-06-18 05:06:54
RA0004408,RF0004408,C04221,,,submit,2024-06-22 12:30:38
RA0004409,RF0004409,C04361,,,submit,2024-06-17 22:12:39
RA0004410,RF0004410,C06010,,,submit,2024-06-17 19:49:53
RA0004411,RF0004411,C03886,,,submit,2024-06-21 08:31:56
RA0004412,RF0004412,C05875,,,submit,2024-06-30 00:48:02
RA0004413,RF0004413,C04140,,,submit,2024-06-28 08:55:31
RA0004414,RF0004414,C00610,,,submit,2024-06-28 01:31:09
RA0004415,RF0004415,C04702,,,submit,2024-06-17 01:11:51
RA0004416,RF0004416,C06172,,,submit,2024-06-26 21:31:02
RA0004417,RF0004417,C05921,,,submit,2024-06-23 10:27:24
RA0004418,RF0004418,C06435,,,submit,2024-06-26 11:13:16
RA0004419,RF0004419,C01875,,,submit,2024-06-24 18:47:33
RA0004420,RF0004420,C03924,,,submit,2024-06-23 23:49:46
RA0004421,RF0004421,C01936,,,submit,2024-06-17 07:49:19
RA0004422,RF0004422,C01661,,,submit,2024-06-28 09:57:52
RA0004423,RF0004423,C04699,,,submit,2024-06-25 02:55:42
RA0004424,RF0004424,C06440,,,submit,2024-06-21 03:30:47
RA0004425,RF0004425,C02286,,,submit,2024-06-27 18:47:32
RA0004426,RF0004426,C02163,,,submit,2024-06-29 18:29:39
RA0004427,RF0004427,C03871,,,submit,2024-06-22 19:15:52
RA0004428,RF0004428,C01585,,,submit,2024-06-19 23:54:02
RA0004429,RF0004429,C02179,,,submit,2024-06-19 23:22:17
RA0004430,RF0004430,C05605,,,submit,2024-06-25 20:31:20
RA0004431,RF0004431,C04462,,,submit,2024-06-17 03:35:34
RA0004432,RF0004432,C06143,,,submit,2024-06-25 12:54:44
RA0004433,RF0004433,C02560,,,submit,2024-06-18 02:31:57
RA0004434,RF0004434,C00104,,,submit,2024-06-19 06:13:23
RA0004435,RF0004435,C05101,,,submit,2024-06-27 21:54:14
RA0004436,RF0004436,C02189,,,submit,2024-06-30 07:24:25
RA0004437,RF0004437,C02449,,,submit,2024-06-26 09:22:26
RA0004438,RF0004438,C04342,,,submit,2024-06-27 01:34:47
RA0004439,RF0004439,C02174,,,submit,2024-06-17 05:03:56
RA0004440,RF0004440,C02583,,,submit,2024-06-20 11:33:13
RA0004441,RF0004441,C03630,,,submit,2024-06-17 12:51:35
RA0004442,RF0004442,C01618,,,submit,2024-06-24 19:56:51
RA0004443,RF0004443,C05223,,,submit,2024-06-17 14:06:20
RA0004444,RF0004444,C05494,,,submit,2024-06-19 08:24:21
RA0004445,RF0004445,C00329,,,submit,2024-06-23 16:29:59
RA0004446,RF0004446,C05432,,,submit,2024-06-18 14:13:56
RA0004447,RF0004447,C00652,,,submit,2024-06-19 06:29:10
RA0004448,RF0004448,C01898,,,submit,2024-06-18 06:14:42
RA0004449,RF0004449,C01435,,,submit,2024-06-22 06:45:44
RA0004450,RF0004450,C03318,,,submit,2024-06-24 09:41:03
RA0004451,RF0004451,C06495,,,submit,2024-06-30 18:14:27
RA0004452,RF0004452,C03071,,,submit,2024-06-20 13:15:07
RA0004453,RF0004453,C04713,,,submit,2024-06-18 06:33:37
RA0004454,RF0004454,C01174,,,submit,2024-06-20 21:45:03
RA0004455,RF0004455,C02697,,,submit,2024-06-18 06:29:47
RA0004456,RF0004456,C01736,,,submit,2024-06-16 00:48:24
RA0004457,RF0004457,C00303,,,submit,2024-06-26 19:03:01
RA0004458,RF0004458,C00754,,,submit,2024-06-24 05:41:09
RA0004459,RF0004459,C02850,,,submit,2024-06-27 14:05:09
RA0004460,RF0004460,C03577,,,submit,2024-06-22 18:08:57
RA0004461,RF0004461,C03060,,,submit,2024-06-25 23:25:02
RA0004462,RF0004462,C02955,,,submit,2024-06-25 14:52:03
RA0004463,RF0004463,C03162,,,submit,2024-06-26 18:26:28
RA0004464,RF0004464,C02044,,,submit,2024-06-25 11:23:51
RA0004465,RF0004465,C06333,,,submit,2024-06-23 17:18:43
RA0004466,RF0004466,C05591,,,submit,2024-06-29 22:04:59
RA0004467,RF0004467,C04764,,,submit,2024-06-26 14:03:46
RA0004468,RF0004468,C04051,,,submit,2024-06-20 04:40:28
RA0004469,RF0004469,C03595,,,submit,2024-06-26 03:11:06
RA0004470,RF0004470,C00874,,,submit,2024-06-26 15:36:10
RA0004471,RF0004471,C03837,,,submit,2024-06-22 20:33:57
RA0004472,RF0004472,C04951,,,submit,2024-06-19 08:50:07
RA0004473,RF0004473,C02477,,,submit,2024-06-26 09:34:31
RA0004474,RF0004474,C01823,,,submit,2024-06-25 14:27:56
RA0004475,RF0004475,C02052,,,submit,2024-06-30 03:26:40
RA0004476,RF0004476,C05804,,,submit,2024-06-23 01:48:26
RA0004477,RF0004477,C03297,,,submit,2024-06-25 03:28:32
RA0004478,RF0004478,C05787,,,submit,2024-06-16 06:48:02
RA0004479,RF0004479,C00111,,,submit,2024-06-17 04:04:28
RA0004480,RF0004480,C05438,,,submit,2024-06-23 17:13:12
RA0004481,RF0004481,C05791,,,submit,2024-06-30 08:10:44
RA0004482,RF0004482,C01451,,,submit,2024-06-25 17:07:42
RA0004483,RF0004483,C02825,,,submit,2024-06-21 22:40:39
RA0004484,RF0004484,C05345,,,submit,2024-06-28 17:14:55
RA0004485,RF0004485,C05378,,,submit,2024-06-28 17:00:03
RA0004486,RF0004486,C01068,,,submit,2024-06-28 15:53:40
RA0004487,RF0004487,C03171,,,submit,2024-06-22 16:19:07
RA0004488,RF0004488,C05571,,,submit,2024-06-22 04:35:54
RA0004489,RF0004489,C03894,,,submit,2024-06-24 01:57:04
RA0004490,RF0004490,C00412,,,submit,2024-06-29 08:53:27
RA0004491,RF0004491,C01895,,,submit,2024-06-29 12:15:03
RA0004492,RF0004492,C02344,,,submit,2024-06-22 23:43:24
RA0004493,RF0004493,C05815,,,submit,2024-06-18 06:36:19
RA0004494,RF0004494,C06194,,,submit,2024-06-29 22:37:14
RA0004495,RF0004495,C05231,,,submit,2024-06-26 08:23:04
RA0004496,RF0004496,C00957,,,submit,2024-06-29 04:04:46
RA0004497,RF0004497,C00139,,,submit,2024-06-29 05:04:17
RA0004498,RF0004498,C01422,,,submit,2024-06-23 18:23:32
RA0004499,RF0004499,C00970,,,submit,2024-06-30 08:16:32
RA0004500,RF0004500,C04288,,,submit,2024-06-18 03:29:24
RA0004501,RF0004501,C02057,,,submit,2024-06-20 05:51:58
RA0004502,RF0004502,C02202,,,submit,2024-06-30 05:58:07
RA0004503,RF0004503,C00814,,,submit,2024-06-27 12:52:45
RA0004504,RF0004504,C00573,,,submit,2024-06-27 16:52:21
RA0004505,RF0004505,C02195,,,submit,2024-06-23 17:28:13
RA0004506,RF0004506,C01034,,,submit,2024-06-27 23:23:56
RA0004507,RF0004507,C05420,,,submit,2024-06-25 04:30:36
RA0004508,RF0004508,C01220,,,submit,2024-06-28 18:16:35
RA0004509,RF0004509,C04864,,,submit,2024-06-23 05:28:29
RA0004510,RF0004510,C02776,,,submit,2024-06-21 15:24:29
RA0004511,RF0004511,C04921,,,submit,2024-06-22 15:39:59
RA0004512,RF0004512,C02678,,,submit,2024-06-28 14:47:46
RA0004513,RF0004513,C03957,,,submit,2024-06-19 04:28:08
RA0004514,RF0004514,C06254,,,submit,2024-06-28 13:20:14
RA0004515,RF0004515,C01928,,,submit,2024-06-30 14:55:02
RA0004516,RF0004516,C06195,,,submit,2024-06-18 11:15:33
RA0004517,RF0004517,C04867,,,submit,2024-06-18 17:46:28
RA0004518,RF0004518,C05915,,,submit,2024-06-17 01:20:57
RA0004519,RF0004519,C02209,,,submit,2024-06-19 23:00:34
RA0004520,RF0004520,C01341,,,submit,2024-06-23 23:29:18
RA0004521,RF0004521,C04907,,,submit,2024-06-28 07:28:39
RA0004522,RF0004522,C06189,,,submit,2024-06-19 11:19:43
RA0004523,RF0004523,C02253,,,submit,2024-06-24 11:21:40
RA0004524,RF0004524,C03420,,,submit,2024-06-17 08:24:17
RA0004525,RF0004525,C00491,,,submit,2024-06-19 17:46:52
RA0004526,RF0004526,C05096,,,submit,2024-06-28 03:49:32
RA0004527,RF0004527,C00221,,,submit,2024-06-27 08:08:00
RA0004528,RF0004528,C00645,,,submit,2024-06-25 04:12:48
RA0004529,RF0004529,C02713,,,submit,2024-06-29 16:33:09
RA0004530,RF0004530,C01583,,,submit,2024-06-21 15:20:39
RA0004531,RF0004531,C03687,,,submit,2024-06-21 09:49:23
RA0004532,RF0004532,C03613,,,submit,2024-06-16 18:58:32
RA0004533,RF0004533,C05987,,,submit,2024-06-27 02:59:29
RA0004534,RF0004534,C01610,,,submit,2024-06-25 17:36:51
RA0004535,RF0004535,C00899,,,submit,2024-06-18 13:26:32
RA0004536,RF0004536,C02277,,,submit,2024-06-26 02:55:32
RA0004537,RF0004537,C05790,,,submit,2024-06-22 23:36:50
RA0004538,RF0004538,C01207,,,submit,2024-06-22 23:50:40
RA0004539,RF0004539,C04589,,,submit,2024-06-26 03:11:25
RA0004540,RF0004540,C02264,,,submit,2024-06-22 10:31:53
RA0004541,RF0004541,C03787,,,submit,2024-06-23 23:08:53
RA0004542,RF0004542,C04977,,,submit,2024-06-16 08:47:57
RA0004543,RF0004543,C00738,,,submit,2024-06-29 10:56:23
RA0004544,RF0004544,C03558,,,submit,2024-06-22 11:59:08
RA0004545,RF0004545,C04866,,,submit,2024-06-17 05:01:40
RA0004546,RF0004546,C00218,,,submit,2024-06-23 07:26:03
RA0004547,RF0004547,C05002,,,submit,2024-06-20 18:04:46
RA0004548,RF0004548,C04991,,,submit,2024-06-17 16:06:19
RA0004549,RF0004549,C04012,,,submit,2024-06-30 13:13:29
RA0004550,RF0004550,C03518,,,submit,2024-06-18 05:31:42
RA0004551,RF0004551,C05820,,,submit,2024-06-25 05:48:27
RA0004552,RF0004552,C02328,,,submit,2024-06-17 23:09:35
RA0004553,RF0004553,C05440,,,submit,2024-06-18 07:33:29
RA0004554,RF0004554,C01702,,,submit,2024-06-17 18:04:28
RA0004555,RF0004555,C04571,,,submit,2024-06-23 04:34:32
RA0004556,RF0004556,C02524,,,submit,2024-06-29 23:35:33
RA0004557,RF0004557,C01177,,,submit,2024-06-27 04:14:23
RA0004558,RF0004558,C03158,,,submit,2024-06-28 23:34:03
RA0004559,RF0004559,C05075,,,submit,2024-06-21 02:12:08
RA0004560,RF0004560,C03452,,,submit,2024-06-18 06:15:25
RA0004561,RF0004561,C03355,,,submit,2024-06-27 01:11:54
RA0004562,RF0004562,C03822,,,submit,2024-06-20 13:09:08
RA0004563,RF0004563,C05364,,,submit,2024-06-18 23:32:52
RA0004564,RF0004564,C01293,,,submit,2024-06-16 22:03:01
RA0004565,RF0004565,C02481,,,submit,2024-06-20 23:36:25
RA0004566,RF0004566,C00950,,,submit,2024-06-22 17:56:50
RA0004567,RF0004567,C03945,,,submit,2024-06-28 17:57:24
RA0004568,RF0004568,C03408,,,submit,2024-06-23 14:46:49
RA0004569,RF0004569,C01692,,,submit,2024-06-29 09:00:07
RA0004570,RF0004570,C01514,,,submit,2024-06-24 01:10:23
RA0004571,RF0004571,C06346,,,submit,2024-06-23 09:48:54
RA0004572,RF0004572,C04462,,,submit,2024-06-30 06:24:36
RA0004573,RF0004573,C03759,,,submit,2024-06-17 15:23:53
RA0004574,RF0004574,C00427,,,submit,2024-06-21 06:16:32
RA0004575,RF0004575,C01802,,,submit,2024-06-29 03:02:22
RA0004576,RF0004576,C04979,,,submit,2024-06-24 07:29:19
RA0004577,RF0004577,C01875,,,submit,2024-06-30 22:49:14
RA0004578,RF0004578,C04804,,,submit,2024-06-29 15:16:02
RA0004579,RF0004579,C04285,,,submit,2024-06-20 08:25:07
RA0004580,RF0004580,C02355,,,submit,2024-06-19 00:55:59
RA0004581,RF0004581,C01057,,,submit,2024-06-26 14:12:30
RA0004582,RF0004582,C03983,,,submit,2024-06-21 02:18:04
RA0004583,RF0004583,C05980,,,submit,2024-06-19 17:32:41
RA0004584,RF0004584,C04402,,,submit,2024-06-18 16:22:12
RA0004585,RF0004585,C01964,,,submit,2024-06-16 04:00:16
RA0004586,RF0004586,C01717,,,submit,2024-06-20 20:40:31
RA0004587,RF0004587,C01989,,,submit,2024-06-26 13:43:33
RA0004588,RF0004588,C03939,,,submit,2024-06-17 17:27:05
RA0004589,RF0004589,C05136,,,submit,2024-06-24 20:27:31
RA0004590,RF0004590,C01497,,,submit,2024-06-24 07:32:28
RA0004591,RF0004591,C04376,,,submit,2024-06-20 20:06:07
RA0004592,RF0004592,C04538,,,submit,2024-06-19 08:55:12
RA0004593,RF0004593,C04549,,,submit,2024-06-16 16:11:15
RA0004594,RF0004594,C01358,,,submit,2024-06-24 17:28:34
RA0004595,RF0004595,C04751,,,submit,2024-06-23 06:18:33
RA0004596,RF0004596,C01195,,,submit,2024-06-17 10:46:01
RA0004597,RF0004597,C03365,,,submit,2024-06-19 20:06:53
RA0004598,RF0004598,C06271,,,submit,2024-06-23 02:40:26
RA0004599,RF0004599,C02277,,,submit,2024-06-16 16:19:30
RA0004600,RF0004600,C05482,,,submit,2024-06-29 10:45:14
RA0004601,RF0004601,C00690,,,submit,2024-06-30 17:22:03
RA0004602,RF0004602,C03526,,,submit,2024-06-27 11:02:41
RA0004603,RF0004603,C00935,,,submit,2024-06-27 23:09:13
RA0004604,RF0004604,C01943,,,submit,2024-06-21 01:33:20
RA0004605,RF0004605,C02640,,,submit,2024-06-27 23:19:47
RA0004606,RF0004606,C02344,,,submit,2024-06-30 07:20:51
RA0004607,RF0004607,C00382,,,submit,2024-06-22 00:23:38
RA0004608,RF0004608,C00220,,,submit,2024-06-26 09:18:24
RA0004609,RF0004609,C00607,,,submit,2024-06-18 23:20:12
RA0004610,RF0004610,C05632,,,submit,2024-06-27 15:08:15
RA0004611,RF0004611,C05177,,,submit,2024-06-20 03:17:10
RA0004612,RF0004612,C02426,,,submit,2024-06-26 17:12:28
RA0004613,RF0004613,C04886,,,submit,2024-06-25 13:00:46
RA0004614,RF0004614,C06470,,,submit,2024-06-17 07:52:18
